"KEY","TEXT"
"level.info.property.description.chilling_mist","本场战斗中存在寒冷薄雾。

所有盟友每回合受到[#!]{DAMAGEPERTURN}[#]冰冻伤害，除非受到特殊技能的直接治疗。该效果每[#!]{TURNSDELAY}[#]回合附加一次。"
"level.info.property.description.chilling_mist_2","本场战斗中存在严寒薄雾。

所有盟友每回合受到[#!]{DAMAGEPERTURN}[#]冰冻伤害，除非受到特殊技能的直接治疗。该效果每[#!]{TURNSDELAY}[#]回合附加一次。"
"level.info.property.description.christmas_brawl_frost_immunity.side.both.buffcategory.statuseffectdebuffs.tags.frost.affectedfamilies.winter","[#!]冬季[#]家族的英雄可抵抗冰冻伤害。"
"level.info.property.description.christmas_brawl_resist_mana_reductions.side.both.affectedfamilies.winter","[#!]冬季[#]家族的英雄可抵抗法力减损。"
"level.info.property.description.christmas_brawl_resist_mana_status_effects.side.both.buffcategory.statuseffectdebuffs.tags.manaeffect.specialblocking.affectedfamilies.winter","[#!]冬季[#]家族的英雄可抵抗影响法力生成或禁用特殊技能的状态异常。"
"level.info.property.description.christmas_brawl_resist_parasites.side.both.familiartypes.parasite.affectedfamilies.winter","[#!]冬季[#]家族的英雄可抵抗恶魔。"
"level.info.property.description.corrosive_rain","这场战斗中的天气会引发腐蚀细雨。"
"level.info.property.description.crystalrocks_enemy_passive","所有敌人免疫影响[#!]防御[#]的状态异常。"
"level.info.property.description.crystalrocks_hero_effects","这场战斗发生在[#!]晶岩[#]。"
"level.info.property.description.custom_special_tiles_musketeer","在此任务中，[#!]火枪手之盾[#]和[#!]精英火枪手之盾[#]将取代龙之盾和权力碎片！

盾牌的威力会每回合增加，消除时还会驱散敌人的增益。"
"level.info.property.description.custom_special_tiles_musketeer.bottom_description","盾牌和宝石会为队伍壮胆，使队伍每回合造成的伤害[#!]+{INCREMENT}%[#]！"
"level.info.property.description.custom_special_tiles_musketeer.match4","[#!]火枪手之盾[#]：触发小型的十字爆炸。消除时还会驱散所有敌人的增益状态效果。"
"level.info.property.description.custom_special_tiles_musketeer.match5","[#!]精英火枪手之盾[#]：触发横跨和直跨面板的大型十字爆炸。消除时还会驱散所有敌人的增益状态效果。"
"level.info.property.description.custom_special_tiles_season_of_love","在此战斗中，[#!]爱情之箭[#]和[#!]爱情宝石[#]将取代龙之盾和权力碎片！"
"level.info.property.description.custom_special_tiles_season_of_love.match4","[#!]爱情之箭[#]：呈T字形爆炸。"
"level.info.property.description.custom_special_tiles_season_of_love.match5","[#!]爱情宝石[#]：在面板中央呈心形爆炸。"
"level.info.property.description.custom_special_tiles_summer","在这场战斗中，权力碎片是[#!]魔法灯[#]，而龙之盾是[#!]魔法沙漏[#]！"
"level.info.property.description.custom_special_tiles_summer.bottom_description","这些效果最多可叠加{MAXDELAY}回合。"
"level.info.property.description.custom_special_tiles_summer.match4","[#!]魔法沙漏[#]：像龙之盾一样爆炸，但爆炸路径呈对角线形状。阻止所有敌人的行动，持续{DELAY}回合。"
"level.info.property.description.custom_special_tiles_summer.match5","[#!]魔法灯[#]：斜跨整个面板的呈对角线爆炸。阻止所有敌人的行动，持续{DELAY}回合。"
"level.info.property.description.custom_special_tiles_summer.max_amount","这些效果最多可叠加{0}回合。"
"level.info.property.description.damage_and_mana_generation_reduction_on_special_and_item","[#!]坚定决心[#]
每次使用特殊技能或战斗物品，敌人受到的伤害会呈指数级降低。伤害减免在你的回合开始时重置。

[*]本回合使用的特殊技能和战斗物品：[#!]{TRIGGERCOUNT}[#]
[*]当前伤害减免：[#!]{CURRENTREDUCTION}%[#]
[*]最高伤害减免：[#!]{MAXREDUCTION}%[#]
[*]当前法力生成减免：[#!]{CURRENTMANAGENREDUCTION}%[#]
[*]最高法力生成减免：[#!]{MAXMANAGENREDUCTION}%[#]"
"level.info.property.description.damage_and_mana_generation_reduction_on_special_and_item.outside_battle","[#!]坚定决心[#]
在你的回合内有效，且效果会在你的下一回合开始时重置：
[*]每当你使用特殊技能或战斗物品时，敌人受到的伤害和英雄的法力生成都会降低。"
"level.info.property.description.damage_multiplier_per_turn","世界树的祝福能够使你和敌方英雄[#!]造成的伤害增强[#]！

此效果每回合都会进一步增强，最高可达[#!]x{MAXMULTIPLIER}伤害[#]。每波敌人到来时效果将重置。"
"level.info.property.description.deep_lagoon_enemy_passive","所有敌人免疫造成[#!]燃烧[#]伤害的状态异常。"
"level.info.property.description.defense_reduction_multiplier","[#!]坚定防御[#]
降低防御的状态异常对所有敌人的效果降低[#!]{MODIFIER}%[#]。"
"level.info.property.description.dense_fog","此战斗在[#!]浓雾[#]中进行。

英雄的法力生成较慢，所有特殊技能攻击都有可能落空。"
"level.info.property.description.devouring_depths_hero_effects","这场战斗发生在[#!]吞噬深渊[#]。"
"level.info.property.description.disable_battle_item","每{TURNSDELAY}回合，神话泰坦可以[#!]干扰[#]你的其中{ITEMS}项[#!]战斗物品[#]。

此干扰动作可以[#!]阻止你使用[#]战斗物品，持续{DURATION}回合！"
"level.info.property.description.dodge.heroes","{0}%几率闪避普通攻击，{1}%几率闪避特殊技能。"
"level.info.property.description.dodge.npcs","此战斗发生在危机四伏的[#!]索命大厅[#]。

所有敌人都有[#!]{0}%[#]几率闪避普通攻击，并有[#!]{1}%[#]几率闪避特殊技能。"
"level.info.property.description.dodge.playercharacters","[#!]{0}%[#]几率闪避普通攻击，[#!]{1}%[#]几率闪避特殊技能。"
"level.info.property.description.double_item_amount.multiplier.more","此战斗中，你可以携带的每项物品数量比平常[#!]多{MULTIPLIER}%[#]。"
"level.info.property.description.dragon_boss_monster_damage_increase_high.boss","头目怪兽在这些关卡中可造成额外伤害。"
"level.info.property.description.dragon_cave_assist_bonus","此任务中[#!]协同龙[#]的战力将大幅增强。

进攻方协同龙获得以下加成：

[#!][*]额外{SPIRITMULTIPLIERPERCENTCHANGE}%英灵加成[#]
[#!][*]额外{DAMAGEEFFECTMULTIPLIERPERCENTCHANGE}% 伤害[#]
[#!][*]额外{HEALEFFECTMULTIPLIERPERCENTCHANGE}%治疗效果[#]。

消除对应元素盾牌时，进攻方协同龙可获得法力。"
"level.info.property.description.dragon_normal_monster_damage_increase_high.normal","普通怪兽在这些关卡中可造成额外伤害。"
"level.info.property.description.dragon_tournament","特殊规则: [#!]空中支援[#]

本次联赛中所有队伍均可以使用[#!]协同龙[#]。

进攻方协同龙的战力比防御方协同龙更强。

进攻方协同龙拥有[#!]{SPIRITMULTIPLIER}倍英灵加成[#]。

进攻方协同龙获得[#!]{DAMAGEEFFECTMULTIPLIER}倍直接伤害[#]和[#!]{HEALEFFECTMULTIPLIER}倍直接治疗[#]。

进攻方协同龙在消除相应元素的护盾时获得法力。

防御方协同龙每回合获得少量法力，在相应元素的英雄遭受攻击时也获得少量法力。"
"level.info.property.description.dragon_tournament.disabled","[#!]空中支援[#]规则出现问题。在我们调查期间，该规则暂时禁用。"
"level.info.property.description.duskfall","此战斗中的天气会引发日暮。所有盟友在战斗开始时及每[#!]{TURNSDELAY}[#]个回合，获得[#!]{INCREMENTPERTURN}%[#]精准度，至高{MAXINCREMENT}%。

该效果无法被净化且死亡后继续生效，但会在每一波开始时重置。该效果同样会施加于被击败的盟友。"
"level.info.property.description.easter_bombs","此战斗中会出现[#!]蛋蛋炸弹[#]！计数用完时，蛋蛋炸弹会爆炸并对你的战队造成伤害。匹配一个蛋蛋炸弹可以治疗你的战队。计数剩余越少，治疗越多！"
"level.info.property.description.esoteric_winds.both","此战斗中的天气会引发奥秘之风。

所有盟友和敌人的法力每[#!]5[#]回合提高[#!]{POWER}%[#]。"
"level.info.property.description.evolving_runic_rocks","消除充能中的神秘岩石即可施加[#!]状态效果[#]于英雄与敌人身上。神秘岩石[#!]无法移动[#]，请谨慎操作！

{TURNSTOEVOLVE}回合后，充能中的神秘岩石会[#!]进化[#]为满充能形态，并变得更加强大！

神秘岩石效果："
"level.info.property.description.fables_stage","这一关是[#!]肃煞森林寓言[#]。

每{TURNSDELAY}回合都会召唤肃煞森林恶魔附身于所有英雄。"
"level.info.property.description.family_masquerade","[#!]面具小兵[#]：
[*]继承其所有者[#!]{FAMILIARHEALTHPERCENT}%[#]的生命值和[#!]{FAMILIARATTACK}%[#]的攻击力。
[*]拥有面具小兵期间，该小兵会给予其所有者[#!]{ATTACK}%[#]攻击力。此效果无法驱散。
[*]召唤面具小兵后，在拥有该小兵期间，该小兵会使其所有者对全部状态异常免疫。此效果无法驱散。"
"level.info.property.description.fungus_enemy_passive","所有敌人免疫造成[#!]剧毒[#]伤害的状态异常。"
"level.info.property.description.fungus_hero_effects","这场战斗发生在[#!]孢子洞穴[#]。"
"level.info.property.description.glacial_stalactites_damage","每{TURNSDELAY}个回合，钟乳石会从洞穴顶上掉落，对所有盟友造成等同于最大生命值{POWER}%的伤害。所有[##elementgreen]自然系[#]盟友受到的伤害减少{DAMAGEREDUCTION}%。"
"level.info.property.description.glacial_stalactites_debuff","每{TURNSDELAY}个回合，所有非[##elementgreen]自然系[#]的盟友获得{DEFENSE}%防御削减，持续{TURNS}回合。"
"level.info.property.description.goldrocks_enemy_passive","所有敌人免疫影响[#!]防御[#]的状态异常。"
"level.info.property.description.grave_of_anothos_enemy_passive","所有敌人免疫影响[#!]攻击[#]的状态异常。"
"level.info.property.description.grave_of_anothos_hero_effects","这场战斗发生在[#!]墓葬坑道[#]。"
"level.info.property.description.guardians_stage","这是[#!]特尔托克守护者[#]关卡。

随机元素盾牌的攻击力每{TURNSDELAY}回合都会[#!]{MODIFIER}%[#]。"
"level.info.property.description.halloween_bombs","此活动中会出现[#!]南瓜炸弹[#]！计数用完时，南瓜炸弹会爆炸并对你的战队造成伤害。匹配一个南瓜炸弹，可使与炸弹元素相同的所有英雄增加法力。计数越少，获得法力越多！"
"level.info.property.description.halloween_brawl_enhanced_criticals.fleur_de_sang.halloween","[#!]弗勒德桑[#]家族和[#!]莫洛维亚[#]家族的英雄造成暴击时降低目标更多最大生命值。"
"level.info.property.description.halloween_brawl_resist_mana_effects_silence_bleed.side.both.buffcategory.statuseffectdebuffs.tags.bleed.affectedfamilies.fleur_de_sang.halloween","[#!]弗勒德桑[#]和[#!]莫洛维亚[#]家族的英雄免疫造成流血伤害的状态异常。"
"level.info.property.description.halloween_brawl_resist_mana_effects_silence_bleed.side.both.buffcategory.statuseffectdebuffs.tags.manaeffect.specialblocking.bleed.affectedfamilies.fleur_de_sang.halloween","[#!]弗勒德桑[#]和[#!]莫洛维亚[#]家族的英雄免疫造成的流血伤害或影响法力生成或阻止使用特殊技能的状态异常。"
"level.info.property.description.halloween_brawl_resist_mana_reductions.side.both.affectedfamilies.fleur_de_sang.halloween","[#!]弗勒德桑[#]和[#!]莫洛维亚[#]家族的英雄可抵抗法力减损。"
"level.info.property.description.halloween_troops","队伍造成的伤害增加[#!]{MULTIPLIER}%[#]。"
"level.info.property.description.health_boost_as_heal","[##elementred]生命提高型治疗受到调整:[#]
所有生命提高型治疗在本活动中将被视为普通治疗。英雄的生命不能超过其最大生命值。"
"level.info.property.description.horde","[#!]怪兽群[#]

与兽群战斗，直到打败全部敌人为止。战斗期间会不停出现更多怪兽。"
"level.info.property.description.ice_blocks","盾牌被冻住！[#!]被冻住的盾牌[#]无法使用。匹配盾牌打破冰霜！"
"level.info.property.description.kalevala_bomb_tile_battle_skill","消除[#!]芬兰刀炸弹[#]来形成芬兰刀风暴。一旦你消除了[#!]{REQUIREDBATTLESKILLCOUNT}[#]颗芬兰刀炸弹后，便可启动芬兰刀风暴。

[#!]芬兰刀风暴[#]"
"level.info.property.description.kalevala_bombs","此战斗会出现[#!]芬兰刀风暴[#]！芬兰刀炸弹的倒数结束时，便会爆炸并对你的战队造成伤害。"
"level.info.property.description.kalevala_brawl_blind_on_special.affectedfamilies.kalevala","当[#!]卡勒瓦拉[#]家族英雄的[#!]特殊技能[#]造成伤害时，目标获得[#!]{ACCURACY}%[#]精准度，持续[#!]{TURNS}[#]回合。"
"level.info.property.description.kalevala_brawl_enhanced_criticals.kalevala","[#!]卡勒瓦拉[#]家族的英雄造成暴击时降低目标更多最大生命值。"
"level.info.property.description.kalevala_brawl_resist_mana_reductions.side.both.affectedfamilies.kalevala","[#!]卡勒瓦拉[#]家族的英雄可抵抗法力减损。"
"level.info.property.description.kalevala_brawl_resist_mana_status_effects.side.both.buffcategory.statuseffectdebuffs.tags.manaeffect.specialblocking.affectedfamilies.kalevala","[#!]卡勒瓦拉[#]家族的英雄免疫影响法力生成或禁用特殊技能的状态异常。"
"level.info.property.description.knights_stage_healing","所有治疗降低[#!]{MULTIPLIER}%[#]。"
"level.info.property.description.knights_stage_special_damage","这一关是[#!]阿瓦隆骑士[#]。

所有特殊技能的直接伤害将降低[#!]{MULTIPLIER}%[#]。"
"level.info.property.description.lightning_storm","这场战斗中的天气会引发闪电风暴。

闪电风暴效果每[#!]5[#]回合会施加于随机一名友方巨龙身上：

[*]巨龙受到[#!]{MINDAMAGE}-{MAXDAMAGE}[#]点伤害。
[*]如果巨龙被闪电击败，溢出的伤害会波及到附近的每一名盟友。"
"level.info.property.description.lightning_storm_2","这场战斗中的天气会引发强袭闪电风暴。

闪电风暴效果每[#!]5[#]回合会施加于随机一名友方巨龙身上：

[*]巨龙受到[#!]{MINDAMAGE}-{MAXDAMAGE}[#]点伤害。
[*]如果巨龙被闪电击败，溢出的伤害会波及附近的每一名盟友。"
"level.info.property.description.limitbreak_dark_buff","[##elementpurple]暗黑系[#]英雄在欧米茄幻象中获得了增强！"
"level.info.property.description.limitbreak_dark_debuff","[##elementyellow]神圣系[#]欧米茄幻象对[##elementpurple]暗黑系[#]英雄更具挑战！

所有[##elementpurple]暗黑系[#]英雄每{TURNSDELAY}回合获得以下状态效果："
"level.info.property.description.limitbreak_enemy_passive","所有敌人免疫状态异常和负面效果叠加。"
"level.info.property.description.limitbreak_fire_buff","[##elementred]烈火系[#]英雄在欧米茄幻象中获得了增强！"
"level.info.property.description.limitbreak_fire_debuff","[##elementgreen]自然系[#]欧米茄幻象对[##elementred]烈火系[#]英雄更具挑战！

所有[##elementred]烈火系[#]英雄每{TURNSDELAY}回合获得以下状态效果："
"level.info.property.description.limitbreak_holy_buff","[##elementyellow]神圣系[#]英雄在欧米茄幻象中获得了增强！"
"level.info.property.description.limitbreak_holy_debuff","[##elementpurple]暗黑系[#]欧米茄幻象对[##elementyellow]神圣系[#]英雄更具挑战！

所有[##elementyellow]神圣系[#]英雄每{TURNSDELAY}回合获得以下状态效果："
"level.info.property.description.limitbreak_ice_buff","[##elementblue]冰雪系[#]英雄在欧米茄幻象中获得了增强！"
"level.info.property.description.limitbreak_ice_debuff","[##elementred]烈火系[#]欧米茄幻象对[##elementblue]冰雪系[#]英雄更具挑战！

所有[##elementblue]冰雪系[#]英雄每{TURNSDELAY}回合获得以下状态效果："
"level.info.property.description.limitbreak_nature_buff","[##elementgreen]自然系[#]英雄在欧米茄幻象中获得了增强！"
"level.info.property.description.limitbreak_nature_debuff","[##elementblue]冰雪系[#]欧米茄幻象对[##elementgreen]自然系[#]英雄更具挑战！

所有[##elementgreen]自然系[#]英雄每{TURNSDELAY}回合获得以下状态效果："
"level.info.property.description.lunar_new_year_bomb_tile_battle_skill","消除烟花火箭筒来积累[#!]大型烟花[#]。一旦你消除[#!]{REQUIREDBATTLESKILLCOUNT}[#]支烟花火箭筒后，便可启动大型烟花。

[#!]大型烟花[#]"
"level.info.property.description.lunar_new_year_bombs","此战斗有[#!]烟花火箭筒[#]！烟花火箭筒的倒数结束时，将爆炸并对我方战队造成伤害。"
"level.info.property.description.magic_curse","此战斗有[#!]魔法诅咒[#]。匹配魔法之书即可移除恶咒！

英雄在被诅咒[#!]{TOWERCURSELIMIT}[#]次之后就无法再次参加当前魔法高塔战斗。但是，魔法职业的英雄（术士、巫师、德鲁伊、牧师）可抵抗[#!]{SPECIALTOWERCURSELIMIT}[#]次诅咒。"
"level.info.property.description.magic_curse.long","此战斗有[#!]魔法诅咒[#]。魔法之书出现在面板中时，它会对随机英雄施放恶咒！匹配魔法之书即可移除恶咒！

英雄在被诅咒[#!]{TOWERCURSELIMIT}[#]次之后就无法再次参加当前魔法高塔战斗。但是，魔法职业的英雄（术士、巫师、德鲁伊、牧师）可抵抗[#!]{SPECIALTOWERCURSELIMIT}[#]次诅咒。"
"level.info.property.description.magic_moon","此战斗在[#!]魔法之夜[#]进行。

英雄法力生成翻倍，但普通伤害减半。英雄施放的所有状态效果仅能维持1个回合。仅适用于有特定持续时间的状态效果。所有敌人未受影响。"
"level.info.property.description.mighty_pets_magical_flute_tiles","此战斗有[#!]魔笛方块[#]！魔笛方块的倒数结束时，将召唤淘气狗狗恶魔附身于一名随机英雄。淘气狗狗恶魔每回合对英雄造成{EXPLOSIONFAMILIARATTACK}%攻击力的伤害，并且会在吸收的治疗量达到英雄最大生命值的{EXPLOSIONFAMILIARHEALTHPERCENT}%后消失。

消除魔笛方块即可为一名随机英雄召唤一个快乐狗狗小兵。快乐狗狗继承主人{DEFUSEFAMILIARHEALTHPERCENT}%生命值和{DEFUSEFAMILIARATTACK}%攻击力。"
"level.info.property.description.mighty_pets_sleep_if_minions.with_chance","回合开始时，若任何英雄拥有小兵，便有{CHANCE}%几率使一名随机敌人陷入[#!]沉睡[#]。"
"level.info.property.description.mighty_pets_sleep_if_parasites.with_chance","回合开始时，若任何英雄被恶魔附身，便有{CHANCE}%几率使一名随机英雄陷入[#!]沉睡[#]。

陷入沉睡的效果如下：
[*]沉睡中的角色无法获得法力，也无法攻击。
[*]对沉睡目标造成的所有伤害增加{DAMAGEMODIFIER}%。
[*]沉睡目标在受到伤害后会苏醒，但不包括小兵和恶魔所造成的伤害。"
"level.info.property.description.monster_island_attack","[#!]{MULTIPLIER}%[#]攻击。"
"level.info.property.description.monster_island_blessings","遗物会在怪兽岛战斗中为你的战队提供增益。你可从遗物宝箱中获得遗物。

一旦发现遗物，整个联盟都会从中受益。收集多个同类遗物会使该遗物的效果变得更强。"
"level.info.property.description.monster_island_counter_attack","所有英雄以所受伤害的[#!]{DEFLECTION}%[#]发动反击。"
"level.info.property.description.monster_island_crit","[#!]{MULTIPLIER}%[#]暴击几率。"
"level.info.property.description.monster_island_damage_all_on_special","英雄施放其特殊技能时，会对所有敌人造成额外[#!]{POWER}%[#]伤害。"
"level.info.property.description.monster_island_debuff_on_start","战斗开始时，所有敌人获得[#!]{ATTACK}%[#]攻击，持续[#!]{TURNS}[#]回合。"
"level.info.property.description.monster_island_defense","[#!]{MULTIPLIER}%[#]防御。"
"level.info.property.description.monster_island_dodge","[#!]{DODGE}%[#]的闪避几率。"
"level.info.property.description.monster_island_heal_on_special.triggertarget.all","每当有英雄施放特殊技能时，所有英雄都会获得[#!]{POWER}%[#]生命值。"
"level.info.property.description.monster_island_heal_over_time","每[#!]{TURNSDELAY}[#]个回合获得[#!]{FIXEDPOWER}[#]生命值。"
"level.info.property.description.monster_island_healing_bonus","[#!]{MULTIPLIER}%[#]治疗。"
"level.info.property.description.monster_island_horde_large","[#!]大型怪兽群[#]

与兽群战斗，直到打败全部敌人为止。战斗期间会不停出现更多怪兽。"
"level.info.property.description.monster_island_horde_medium","[#!]中型怪兽群[#]

与兽群战斗，直到打败全部敌人为止。战斗期间会不停出现更多怪兽。"
"level.info.property.description.monster_island_horde_small","[#!]小型怪兽群[#]

与兽群战斗，直到打败全部敌人为止。战斗期间会不停出现更多怪兽。"
"level.info.property.description.monster_island_hp_bonus","[#!]{MULTIPLIER}%[#]生命值。"
"level.info.property.description.monster_island_increased_elemental_damage","队伍对较弱元素所造成的额外伤害[#!]{MULTIPLIER}%[#]。"
"level.info.property.description.monster_island_increased_special_damage","特殊技能攻击获得[#!]{POWER}%[#]的加成。"
"level.info.property.description.monster_island_mana_gen","[#!]{MULTIPLIER}%[#]法力生成。"
"level.info.property.description.monster_island_mana_on_special.triggertarget.all","每当有英雄施放特殊技能时，所有英雄都会获得[#!]{POWER}%[#]法力。"
"level.info.property.description.monster_island_mana_over_time","每[#!]{TURNSDELAY}[#]回合[#!]+{POWER}%[#]法力。"
"level.info.property.description.monster_island_mana_over_time_low_health","若生命值低于原本最大生命值的[#!]{THRESHOLD}%[#]，则每回合[#!]+{POWER}%[#]法力。"
"level.info.property.description.monster_island_minion_over_time","每[#!]{TURNSDELAY}[#]回合召唤一个怪兽岛小兵。"
"level.info.property.description.monster_island_minion_owner_damage_received","[##elementred]对小兵造成的伤害增加:[#]
敌人对拥有小兵的英雄造成的伤害增加[#!]{MULTIPLIER}%[#]。"
"level.info.property.description.monster_island_received_damage_reduction","所受伤害降低[#!]{MULTIPLIER}%[#]。"
"level.info.property.description.monster_island_special_and_item_healing_bonus","[#!]{SPECIALHEALING}%特殊技能治疗，[#!]{ITEMHEALING}%[#]战斗物品治疗。"
"level.info.property.description.musketeer_enemy_buffs_over_time","[#!]防御加固[#]
所有敌人[#!]每{TURNSDELAY}回合[#]将获得以下状态效果："
"level.info.property.description.no_rule","没有特殊规则！"
"level.info.property.description.onicurse","此战斗有[#!]邪鬼恶咒[#]。邪鬼石出现在面板中时，它会对随机英雄施放恶咒！在时间耗尽前消除邪鬼石即可移除恶咒！

英雄在被诅咒[#!]{TOWERCURSELIMIT}[#]次之后就无法再次进入忍者高塔战斗。然而，忍者家族的英雄则可以承受[#!]{SPECIALTOWERCURSELIMIT}[#]次恶咒。"
"level.info.property.description.onicurse.short","此战斗有[#!]邪鬼恶咒[#]。消除邪鬼石即可移除恶咒！

英雄在被诅咒[#!]{TOWERCURSELIMIT}[#]次之后就无法再次参加当前忍者高塔战斗。然而，忍者家族的英雄则可以承受[#!]{SPECIALTOWERCURSELIMIT}[#]次恶咒。"
"level.info.property.description.opera_stage","每{TURNSDELAY}回合会为所有英雄召唤一个[#!]天鹅恶魔[#]。

[#!]天鹅恶魔[#]：
[*] 吸收治疗。它会在吸收目标[#!]{FAMILIARHEALTHPERCENT}%[#]生命值后消失。
[*]每回合对目标造成[#!]{FAMILIARATTACK}%[#]的伤害。"
"level.info.property.description.owl_curse","此战斗有[#!]猫头鹰恶咒[#]。猫头鹰石出现在面板中时，它会对随机英雄施放猫头鹰恶咒！在时间耗尽前消除猫头鹰石即可移除恶咒！

英雄在被诅咒[#!]{TOWERCURSELIMIT}[#]次之后就无法再次进入猫头鹰高塔战斗。然而，猫头鹰家族的英雄则可以承受[#!]{SPECIALTOWERCURSELIMIT}[#]次恶咒。"
"level.info.property.description.pirates_stage_health","每{TURNSDELAY}回合敌人从所有英雄身上窃取[#!]{MULTIPLIER}%[#]生命值。"
"level.info.property.description.pirates_stage_mana","这一关是[#!]科雷利亚海盗[#]。

敌人每{TURNSDELAY}回合都会从所有英雄身上窃取[#!]{MULTIPLIER}%[#]法力。"
"level.info.property.description.poison_mist","此战斗在[#!]毒雾[#]中进行。

毒雾每一回合都会对全体英雄造成伤害。"
"level.info.property.description.poisonous_stalactites_damage","每{TURNSDELAY}个回合，钟乳石会从洞穴顶上掉落，对所有盟友造成等同于最大生命值{POWER}%的伤害。所有[##elementred]烈火系[#]盟友受到的伤害减少{DAMAGEREDUCTION}%。"
"level.info.property.description.poisonous_stalactites_debuff","每{TURNSDELAY}个回合，所有非[##elementred]烈火系[#]的盟友获得{DEFENSE}%防御削减，持续{TURNS}回合。"
"level.info.property.description.pvp_rule_fortitude","较慢的法力速度会增加英雄的攻击力和防御力，并有额外几率抵抗法力减损和防御状态异常。"
"level.info.property.description.pvp_rule_no_effects","“突袭乱斗”战斗效果已关闭。

你可以在活动期间，继续赢得战斗来收集[#!]突袭乱斗宝箱[#]。"
"level.info.property.description.realm_alfheim","[#!]艾尔夫海姆[#]修复王国使战斗中所有敌人战力增强。"
"level.info.property.description.realm_asgard","[#!]阿斯加德[#]贵族王国使战斗中所有敌人战力增强。"
"level.info.property.description.realm_helheim","[#!]海姆冥界[#]死亡王国使战斗中所有敌人战力增强。"
"level.info.property.description.realm_jotunheim","[#!]约顿海姆[#]巨人王国使战斗中所有敌人战力增强。"
"level.info.property.description.realm_midgard","[#!]米德加德[#]勇气王国使战斗中所有敌人战力增强。"
"level.info.property.description.realm_muspelheim","[#!]穆斯贝尔海姆[#]爆裂王国使战斗中所有敌人战力增强。"
"level.info.property.description.realm_niflheim","[#!]尼福尔海姆[#]迷雾王国使战斗中所有敌人战力增强。"
"level.info.property.description.realm_svartalfheim","[#!]瓦特海姆[#]暗黑王国使战斗中所有敌人战力增强。"
"level.info.property.description.realm_vanaheim","[#!]瓦纳海姆[#]神秘王国使战斗中所有敌人战力增强。"
"level.info.property.description.received_damage_reduction_per_duplicate_element","[#!]元素抗性[#]
战队拥有多个相同元素的英雄时，每存在一个相同元素的英雄，所造成的该元素伤害将降低[#!]{REDUCTIONPERELEMENT}%[#]。"
"level.info.property.description.runic_rocks","消除神秘岩石即可施加[#!]状态效果[#]于英雄与敌人身上。神秘岩石[#!]无法移动[#]，请谨慎操作！

神秘岩石效果："
"level.info.property.description.runic_rocks.intro","此战斗有[#!]神秘岩石[#]！"
"level.info.property.description.rush_attack","所有英雄的法力速度已设置为[#!]飞速[#]！"
"level.info.property.description.s5_agile_adversaries_boost_enemy_accuracy_debuffs","[*]敌人受到精准度异常时，其精准度将额外降低[#!]{MODIFIER}%[#]！"
"level.info.property.description.s5_agile_adversaries_enemy_accuracy","[*]所有敌人的精准度[#!]{MULTIPLIER}%[#]。"
"level.info.property.description.s5_baneful_bacteria_ailment","所有英雄每[#!]{TURNSDELAY}[#]回合必定获得以下状态异常："
"level.info.property.description.s5_baneful_bacteria_damage","此战斗受[#!]法老之令[#]影响。法老下令，所有英雄都将受到伤害，并降低其防御。

[*]所有英雄每[#!]{TURNSDELAY}[#]回合都必定受到伤害。"
"level.info.property.description.s5_deranged_warriors","此关卡有赛特大军的特种兵，他们受过特别训练， 能够格挡施加于他们身上的任何异常。除此之外，他们也被训练成冷血战士，因此他们施放特殊技能时，将使其自身和盟友变得更加疯狂，并获得以下状态效果："
"level.info.property.description.s5_desert_madness","无情的沙漠生活使这区域的敌人变得精神错乱。敌人施放特殊技能后将使自身及其盟友陷入不受控的狂怒之中，并获得以下状态效果："
"level.info.property.description.s5_enemy_passive1","太阳的异常使敌人获得了太阳家族的一些能力。

[*]每个敌人施放特殊技能时，都有几率执行以下操作：

[*]对所有英雄造成{DAMAGE}%伤害。
[*]所有英雄获得{ATTACK}%攻击力，持续{TURNS}回合。"
"level.info.property.description.s5_enemy_passive2","太阳的异常使敌人获得了太阳家族的一些能力。

[*]每个敌人施放特殊技能时，都有几率执行以下操作：

[*]对所有英雄造成{DAMAGE}%伤害。
[*]所有英雄在{TURNS}回合内受到沙系伤害。"
"level.info.property.description.s5_enemy_passive3","太阳的异常使敌人获得了太阳家族的一些能力。

[*]每个敌人施放特殊技能时，都有几率执行以下操作：

[*]使所有敌人的生命值提高{HEALTHBOOST}%。所提高的生命值可以超过最大生命值。
[*]净化所有敌人身上最新施加的可净化状态异常。"
"level.info.property.description.s5_enemy_passive4","满月的月光洒在这区域上时，唤醒了敌人体内蛰伏的力量，也让他们获得了月亮家族的一些能力。

[*]每个敌人施放特殊技能时，都有几率执行以下操作：

[*]对所有英雄造成{DAMAGE}%伤害。
[*]所有英雄获得{MANAREGEN}%法力生成，持续3回合。"
"level.info.property.description.s5_enemy_passive5","满月的月光洒在这区域上时，唤醒了敌人体内蛰伏的力量，也让他们获得了月亮家族的一些能力。

[*]每个敌人施放特殊技能时，都有几率执行以下操作：

[*]对所有英雄造成{DAMAGE}%伤害。
[*]驱散所有英雄身上最新施加的可驱散增益。"
