"KEY","TEXT"
"heroes.name_fancy.cultist_mage","Страшный маг"
"heroes.name_fancy.cultist_mage_costume_cute","Мультяшный маг"
"heroes.name_fancy.cultist_mage_costume_glass","Маг стекла"
"heroes.name_fancy.cultist_mage_costume_stylish","Стильный маг"
"heroes.name_fancy.cultist_mage_costume_voodoo","Волшебник-зомби"
"heroes.name_fancy.cultist_sorceress","Палач из Децентхии"
"heroes.name_fancy.cultist_sorceress_costume_cute","Мультяшная убийца"
"heroes.name_fancy.cultist_sorceress_costume_glass","Витраж из Децентхии"
"heroes.name_fancy.cultist_sorceress_costume_shaman","Монстр из Децентхии"
"heroes.name_fancy.cultist_sorceress_costume_snake","Змея из Децентхии"
"heroes.name_fancy.cultist_sorceress_costume_stylish","Стильная убийца"
"heroes.name_fancy.cultist_thief","Вор с большими планами"
"heroes.name_fancy.dark_god_aeron","Непоколебимый судья"
"heroes.name_fancy.dark_god_aeron_costume_periwig","Судья в парике"
"heroes.name_fancy.dark_god_akilius","Коварный разбойник"
"heroes.name_fancy.dark_god_anoushka","Провидица-отшельница"
"heroes.name_fancy.dark_god_arfanias","Темный убийца"
"heroes.name_fancy.dark_god_chakkoszrot","Верховный жрец ящеролюдов"
"heroes.name_fancy.dark_god_clarissa","Дерзкая контактерша"
"heroes.name_fancy.dark_god_eldwren","Отец стаи"
"heroes.name_fancy.dark_god_grimble","Гном верхом на козе"
"heroes.name_fancy.dark_god_hel","Бог тьмы"
"heroes.name_fancy.dark_god_hel_costume_cute","Мультяшка-богиня тьмы"
"heroes.name_fancy.dark_god_hel_costume_omen","Предзнаменование Тьмы"
"heroes.name_fancy.dark_god_kunchen","Мистический бродяга"
"heroes.name_fancy.dark_god_malicna","Чернокнижница"
"heroes.name_fancy.dark_god_morax","Проклятие Бездны"
"heroes.name_fancy.dark_god_september","Призрак-убийца"
"heroes.name_fancy.dark_god_september_costume_engineer","Инженер чудес"
"heroes.name_fancy.dark_god_seshat","Воскресшая Охотница"
"heroes.name_fancy.dark_god_seshat_costume_revenant","Бессмертная лучница"
"heroes.name_fancy.dark_god_sir_casmir","Страж-бродяжник"
"heroes.name_fancy.dark_god_turgruk","Свирепый следопыт"
"heroes.name_fancy.dark_god_uthragan","Ядовитая скверна"
"heroes.name_fancy.dark_god_viscaro","Падший друид"
"heroes.name_fancy.dark_god_zed","Имперский копейщик"
"heroes.name_fancy.dark_god_zulag","Храбрец"
"heroes.name_fancy.dwarven_guard","Крепкий защитник"
"heroes.name_fancy.dwarven_guard_costume_cute","Мультяшка-защитник"
"heroes.name_fancy.dwarven_guard_costume_glass","Стеклянный защитник"
"heroes.name_fancy.dwarven_guard_costume_ram","Тяжело вооруженный защитник"
"heroes.name_fancy.dwarven_guard_costume_tavern","Вышибала в таверне"
"heroes.name_fancy.dwarven_scout","Опытный боец"
"heroes.name_fancy.dwarven_smasher","Вспыльчивый"
"heroes.name_fancy.dwarven_smasher_costume_cute","Вспыльчивый мультяшка"
"heroes.name_fancy.dwarven_smasher_costume_glass","Вспыльчивый витраж"
"heroes.name_fancy.dwarven_smasher_costume_smith","Горящий"
"heroes.name_fancy.dwarwen_brewmaster","Мастер-пивовар"
"heroes.name_fancy.dwarwen_brewmaster_costume_cute","Мультяшный пивовар"
"heroes.name_fancy.dwarwen_brewmaster_costume_glass","Витраж варщика"
"heroes.name_fancy.dwarwen_brewmaster_costume_guitarist","Умелый гитарист-шреддер"
"heroes.name_fancy.dwarwen_brewmaster_costume_stylish","Стильный дегустатор"
"heroes.name_fancy.dwarwen_brewmaster_costume_wood_carver","Искусный резчик по дереву"
"heroes.name_fancy.easter_archie","Путешествующий лама-трубадур"
"heroes.name_fancy.easter_archie_costume_gallant","Галантная лама-трубадур"
"heroes.name_fancy.easter_chick_jr","Кавалер Спрингвейла"
"heroes.name_fancy.easter_jasper","Бык-флорист"
"heroes.name_fancy.easter_jasper_costume_fisherman","Бык-рыбак"
"heroes.name_fancy.easter_killhare","Дикая защитница Спрингвейла"
"heroes.name_fancy.easter_killhare_costume_farmer","Непобедимая огородница"
"heroes.name_fancy.easter_lady_woolerton","Мастерица из Спрингвейла"
"heroes.name_fancy.easter_miss_ethel","Защитница Спрингвейла"
"heroes.name_fancy.easter_sadie","Озорная кряква"
"heroes.name_fancy.easter_sir_roostley","Могучий рыцарь Спрингвейла"
"heroes.name_fancy.easter_timothy","Отважный поросенок"
"heroes.name_fancy.easter_viscount_cluckwood","Оккультист Спрингвейла"
"heroes.name_fancy.elemental_aconia","Киберпреступник"
"heroes.name_fancy.elemental_aconia_costume_courier","Киберкурьер"
"heroes.name_fancy.elemental_alfie","Стихийный шут"
"heroes.name_fancy.elemental_anzia","Спасительница галактики"
"heroes.name_fancy.elemental_anzia_costume_jailer","Галактическая надсмотрщица"
"heroes.name_fancy.elemental_ash","Яростная леди удачи"
"heroes.name_fancy.elemental_ash_costume_savage","Дикий охотник за головами"
"heroes.name_fancy.elemental_craum","Шаман стихий"
"heroes.name_fancy.elemental_craum_costume_occultist","Стихийный оккультист"
"heroes.name_fancy.elemental_desmond","Алхимик мечей"
"heroes.name_fancy.elemental_desmond_costume_assassin","Убийца с клинком"
"heroes.name_fancy.elemental_doxan","Плазма-клинок в изгнании"
"heroes.name_fancy.elemental_doxan_costume_hacker","Плазма-хакер в изгнании"
"heroes.name_fancy.elemental_farrah","Мастер сверхзвукового меча"
"heroes.name_fancy.elemental_farrah_costume_cyber","Мастер кибер-лезвий"
"heroes.name_fancy.elemental_gastille","Многомерный ящер"
"heroes.name_fancy.elemental_gastille_costume_sporty","Лихая угроза"
"heroes.name_fancy.elemental_griffex","Модификатор реальности"
"heroes.name_fancy.elemental_griffex_costume_camera","Модификатор Обскуры"
"heroes.name_fancy.elemental_grilka","Гостеприимный интендант"
"heroes.name_fancy.elemental_grilka_costume_treasure","Драгоценный интендант"
"heroes.name_fancy.elemental_ignazio","Проводник пламени"
"heroes.name_fancy.elemental_ignazio_costume_medic","Пламенный хирург"
"heroes.name_fancy.elemental_ironmaw","Воевода непоколебимых орков"
"heroes.name_fancy.elemental_ironmaw_costume_legion","Воевода легиона"
"heroes.name_fancy.elemental_jequn","Космическая загадка"
"heroes.name_fancy.elemental_jequn_costume_gilded","Золоченая загадка"
"heroes.name_fancy.elemental_jolt","Электроштурман"
"heroes.name_fancy.elemental_jolt_costume_mythic","Мифический навигатор"
"heroes.name_fancy.elemental_lexi","Мастерица стихийной энергии"
"heroes.name_fancy.elemental_linus","Беззаботный преступник"
"heroes.name_fancy.elemental_niki","Мастерица серпа из Темного моря"
"heroes.name_fancy.elemental_niki_costume_music","Мастерица серпа из Музыки"
"heroes.name_fancy.elemental_nova","Собирательница огненных духов"
"heroes.name_fancy.elemental_nylora","Хладнокровная убийца"
"heroes.name_fancy.elemental_nylora_costume_jewelled","Самоцветный убийца"
"heroes.name_fancy.elemental_quinn","Космический повар"
"heroes.name_fancy.elemental_quinn_costume_alchemist","Космический алхимик"
"heroes.name_fancy.elemental_roz","Стихийный снайпер"
"heroes.name_fancy.elemental_roz_costume_disco","Диско-стрелок"
"heroes.name_fancy.elemental_vander","Капитан-киборг"
"heroes.name_fancy.elemental_vander_costume_clown","Капитан-клоун"
"heroes.name_fancy.elemental_xandrella","Мастер стихийных творений"
"heroes.name_fancy.elemental_xandrella_costume_idol","Идол стихийных творений"
"heroes.name_fancy.elemental_xavier","Эксперт двойных клинков"
"heroes.name_fancy.elemental_xavier_costume_arthropod","Членистоногое с двумя клинками"
"heroes.name_fancy.elemental_zandria","Защитница пространства-времени"
"heroes.name_fancy.elemental_zandria_costume_planet","Защитница галактик"
"heroes.name_fancy.elemental_zaria","Трехглазая медиум"
"heroes.name_fancy.elemental_zaria_costume_enchanter","Трехглазый чародей"
"heroes.name_fancy.elemental_zengar","Вселенское чудовище"
"heroes.name_fancy.elemental_zengar_costume_farmer","Взращивающее чудище"
"heroes.name_fancy.elemental_zione","Специалист по мехадоставке"
"heroes.name_fancy.elemental_zuni","Эльфийка на ховерборде"
"heroes.name_fancy.elemental_zuni_costume_mage","Маг на ховерборде"
"heroes.name_fancy.elven_archer","Благородное сердце"
"heroes.name_fancy.elven_archer_costume_cute","Мультяшка благородных кровей"
"heroes.name_fancy.elven_archer_costume_glass","Витраж благородства"
"heroes.name_fancy.elven_archer_costume_moon","Благородный хранитель"
"heroes.name_fancy.elven_archer_costume_raven","Благородный ворон"
"heroes.name_fancy.elven_captain","Ветеран эльфов"
"heroes.name_fancy.elven_captain_costume_cavalier","Эльфийский кавалер"
"heroes.name_fancy.elven_captain_costume_cute","Эльф-мультяшка"
"heroes.name_fancy.elven_captain_costume_glass","Эльфийский витраж"
"heroes.name_fancy.elven_captain_costume_mask","Эльфийский мститель"
"heroes.name_fancy.elven_captain_costume_stylish","Стильный эльф"
"heroes.name_fancy.exalted_female_statue","Каменная богиня"
"heroes.name_fancy.exalted_female_statue_costume_cute","Каменная мультяшка"
"heroes.name_fancy.exalted_female_statue_costume_glass","Витраж камня"
"heroes.name_fancy.exalted_female_statue_costume_sungoddess","Древнее божество солнца"
"heroes.name_fancy.exalted_female_statue_costume_thorns","Богиня шипов"
"heroes.name_fancy.exalted_warrior","Ледяной гигант"
"heroes.name_fancy.exalted_warrior_costume_cute","Ледяной мультяшка"
"heroes.name_fancy.exalted_warrior_costume_glass","Витраж льда"
"heroes.name_fancy.exalted_warrior_costume_ice","Монолитная глыба льда"
"heroes.name_fancy.exalted_warrior_costume_stylish","Стильный ледяной гигант"
"heroes.name_fancy.exalted_warrior_costume_underworld","Древний подземного мира"
"heroes.name_fancy.fables_boss_wolf","Правитель Дремучего леса"
"heroes.name_fancy.fables_cinderella","Горничная Дремучего леса"
"heroes.name_fancy.fables_frog_prince","Наследник трона"
"heroes.name_fancy.fables_gnomer","Страж Дремучего леса"
"heroes.name_fancy.fables_gretel","Истребительница ведьм Дремучего леса"
"heroes.name_fancy.fables_hansel","Охотник на ведьм Дремучего леса"
"heroes.name_fancy.fables_hansel_costume_vampire_hunter","Охотник на вампиров Дремучего леса"
"heroes.name_fancy.fables_pixie","Фея Дремучего леса"
"heroes.name_fancy.fables_puss_in_boots","Кот Дремучего леса"
"heroes.name_fancy.fables_puss_in_boots_costume_highwaycat","Кот-разбойник в маске"
"heroes.name_fancy.fables_red_hood","Защитница Дремучего леса"
"heroes.name_fancy.fables_rumpelstiltskin","Шут Дремучего леса"
"heroes.name_fancy.fables_rumpelstiltskin_costume_eternal","Вечный трикстер"
"heroes.name_fancy.fables_snow_white","Принцесса Дремучего леса"
"heroes.name_fancy.fables_snow_white_costume_slayer","Смертоносная красавица"
"heroes.name_fancy.faun_araminta","Грозный воин-фавн"
"heroes.name_fancy.faun_ascian","Всевидящий фавн-визионер"
"heroes.name_fancy.faun_bramble","Скромный фавн-садовник"
"heroes.name_fancy.faun_gideon","Смелый фавн-командир"
"heroes.name_fancy.faun_isidore","Честолюбивый фавн-чемпион"
"heroes.name_fancy.faun_jolyon","Глубокомысленный фавн-изобретатель"
"heroes.name_fancy.faun_maud","Амбициозная фавница-алхимик"
"heroes.name_fancy.faun_myrtle","Торопливый фавн-травник"
"heroes.name_fancy.faun_peregrine","Бесстрашный фавн-разведчик"
"heroes.name_fancy.faun_philomena","Завораживающая фавница-министрель"
"heroes.name_fancy.faun_saskia","Легконогая фавница-танцовщица"
"heroes.name_fancy.faun_tamlin","Нездешний фавн-флейтист"
"heroes.name_fancy.faun_verity","Таинственная фавница-торговка"
"heroes.name_fancy.faun_yolanda","Фавница-ведунья крови"
"heroes.name_fancy.faun_ysabel","Бесстрашный фавн-гладиатор"
"heroes.name_fancy.fire_god_andre","Преданный рыцарь ордена"
"heroes.name_fancy.fire_god_anzogh","Обидевшийся шаман"
"heroes.name_fancy.fire_god_ares","Божество войны"
"heroes.name_fancy.fire_god_ares_costume_keymaster","Управитель войны"
"heroes.name_fancy.fire_god_doom","Окровавленный друид"
"heroes.name_fancy.fire_god_doom_costume_avenger","Пылающий мститель"
"heroes.name_fancy.fire_god_eliane","Старший красный маг"
"heroes.name_fancy.fire_god_jean_francois","Маг-мушкетер"
"heroes.name_fancy.fire_god_maple","Фея каштановых лесов"
"heroes.name_fancy.fire_god_nadnog","Огненная целительница"
"heroes.name_fancy.fire_god_natalya","Огненная чародейка"
"heroes.name_fancy.fire_god_natalya_costume_seamstress","Огненнорожденная рукодельница"
"heroes.name_fancy.fire_god_neema","Маг огня"
"heroes.name_fancy.fire_god_noor","Заклинатель воробьев"
"heroes.name_fancy.fire_god_reuben","Преданный оккультист"
"heroes.name_fancy.fire_god_roughian_and_nurgib","Неразлучная команда"
"heroes.name_fancy.fire_god_russell","Яростный огнепоклонник"
"heroes.name_fancy.fire_god_skargremar","Первый защитник"
"heroes.name_fancy.fire_god_tahir","Бродячий охотник"
"heroes.name_fancy.fire_god_yang_mai","Кулак Солнца"
"heroes.name_fancy.fire_god_zagrog","Одинокий бандит"
"heroes.name_fancy.fire_god_zarga","Быстрый клинок"
"heroes.name_fancy.fire_god_zidane","Очаровательный пират"
"heroes.name_fancy.fire_god_zimkitha","Давно потерянная дочь"
"heroes.name_fancy.fire_god_zimkitha_costume_adventurer","Давно пропавший авантюрист"
"heroes.name_fancy.fleur_elyzabel","Кровавая графиня"
"heroes.name_fancy.fleur_eumachius","Кровавый наследник"
"heroes.name_fancy.fleur_guillemette","Кровавая крестоносица"
"heroes.name_fancy.fleur_lavinia","Кровавая мечтательница"
"heroes.name_fancy.fleur_ludovico","Кровавый распорядитель"
"heroes.name_fancy.fleur_talesie","Кровавый убийца"
"heroes.name_fancy.forest_archer","Опытный лучник"
"heroes.name_fancy.forest_archer_costume_cute","Стрелок-мультяшка"
"heroes.name_fancy.forest_archer_costume_glass","Стеклянный лучник"
"heroes.name_fancy.forest_archer_costume_warrior","Ловкий лучник"
"heroes.name_fancy.forest_female_druid","Друидесса из Ратвуда"
"heroes.name_fancy.forest_female_druid_costume_cute","Мультяшка из Ратвуда"
"heroes.name_fancy.forest_female_druid_costume_glass","Витраж из Ратвуда"
"heroes.name_fancy.forest_female_druid_costume_native","Шаман Конкордии"
"heroes.name_fancy.forest_female_druid_costume_stylish","Стильный друид"
"heroes.name_fancy.forest_female_elf","Лунная мастерица владения щитом"
"heroes.name_fancy.forest_female_elf_costume_cute","Мультяшная мастерица владения щитом"
"heroes.name_fancy.forest_female_elf_costume_fairy","Лунная фея"
"heroes.name_fancy.forest_female_elf_costume_glass","Стеклянная мастерица владения щитом"
"heroes.name_fancy.forest_female_elf_costume_mage","Жрица лунного света"
"heroes.name_fancy.forest_female_illusionist","Заклинательница растений"
"heroes.name_fancy.forest_female_spirit","Дух болот"
"heroes.name_fancy.forest_female_spirit_costume_autumn","Дух рощи"
"heroes.name_fancy.forest_female_spirit_costume_cute","Мультяшный дух"
"heroes.name_fancy.forest_female_spirit_costume_glass","Стеклянный дух"
"heroes.name_fancy.forest_female_warrior","Деревенская девчушка"
"heroes.name_fancy.forest_friar","Веселый монах"
"heroes.name_fancy.forest_friar_costume_cute","Игривый мультяшка"
"heroes.name_fancy.forest_friar_costume_explorer","Веселый исследователь"
"heroes.name_fancy.forest_friar_costume_glass","Игривый витраж"
"heroes.name_fancy.forest_god_elinor","Охотница за сокровищами"
"heroes.name_fancy.forest_god_elradir","Дикий волшебник Лунолесья"
"heroes.name_fancy.forest_god_evelyn","Храбрая наследница"
"heroes.name_fancy.forest_god_evelyn_costume_huntress","Храбрая охотница"
"heroes.name_fancy.forest_god_grace","Кервитавр из рощи"
"heroes.name_fancy.forest_god_gregorion","Искуссный лучник"
"heroes.name_fancy.forest_god_gregorion_costume_alchemist","Алхимик-отшельник"
"heroes.name_fancy.forest_god_kingston","Благородный убийца"
"heroes.name_fancy.forest_god_oberon","Благой защитник"
"heroes.name_fancy.forest_god_oberon_costume_everoak","Рыцарь вечного леса"
"heroes.name_fancy.forest_god_telluria","Бог леса"
"heroes.name_fancy.forest_god_zeline","Бог природы"
"heroes.name_fancy.forest_god_zeline_costume_avian","Небесный летун"
"heroes.name_fancy.forest_god_zocc","Мастер ключей"
"heroes.name_fancy.forest_mage","Мудрость леса"
"heroes.name_fancy.forest_mage_costume_cute","Маг-мультяшка"
"heroes.name_fancy.forest_mage_costume_glass","Витраж леса"
"heroes.name_fancy.forest_mage_costume_party","Веселый волшебник"
"heroes.name_fancy.forest_mage_costume_stylish","Стильный волшебник"
"heroes.name_fancy.forest_mage_costume_white","Могучий маг"
"heroes.name_fancy.forest_male_elf","Лунный мастер владения копьем"
"heroes.name_fancy.forest_male_elf_costume_cute","Мультяшный мастер владения копьем"
"heroes.name_fancy.forest_male_elf_costume_dark","Лунный завоеватель"
"heroes.name_fancy.forest_male_elf_costume_glass","Стеклянный мастер владения копьем"
"heroes.name_fancy.forest_male_elf_costume_king","Лунный король"
"heroes.name_fancy.forest_male_elf_costume_stylish","Стильный мастер владения копьем"
"heroes.name_fancy.forest_thug","Бандит-наемник"
"heroes.name_fancy.forest_titan","Древний житель леса"
"heroes.name_fancy.forest_titan_costume_cute","Мультяшный лесовик"
"heroes.name_fancy.forest_titan_costume_glass","Витраж лесов"
"heroes.name_fancy.forest_titan_costume_jester","Деревянный шут"
"heroes.name_fancy.forest_titan_costume_nightmare","Лесной кошмар"
"heroes.name_fancy.forest_woodsman","Простой лесоруб"
"heroes.name_fancy.forest_woodsman_warrior","Могучий лесоруб"
"heroes.name_fancy.forest_woodsman_warrior_costume_camouflage","Скрытный брат"
"heroes.name_fancy.forest_woodsman_warrior_costume_cute","Могучий мультяшка"
"heroes.name_fancy.forest_woodsman_warrior_costume_glass","Могучий витраж"
"heroes.name_fancy.forest_woodsman_warrior_costume_highlander","Могучий горец"
"heroes.name_fancy.forsaken_amarosa","Императрица из Внешнего царства"
"heroes.name_fancy.forsaken_cassilda","Обезумевшая верховная жрица"
"heroes.name_fancy.forsaken_demhalar","Странный обитатель"
"heroes.name_fancy.forsaken_inanis","Спущенная с цепи"
"heroes.name_fancy.forsaken_jax","Преследующий хулиган"
"heroes.name_fancy.forsaken_kadath","Проклятый священник"
"heroes.name_fancy.forsaken_khatrox","Гниющий громила"
"heroes.name_fancy.forsaken_lamentia","Служанка Бездны"
"heroes.name_fancy.fortune_bai_yan","Барабанщик львиного танца"
"heroes.name_fancy.fortune_dragon_kids","Следующее поколение танцоров-драконов"
"heroes.name_fancy.fortune_ling_long","Маленький дракончик-танцор"
"heroes.name_fancy.fortune_wei_qi","Танцовщик снежного льва"
"heroes.name_fancy.fortune_yan_qing","Дракон-танцор лампы"
"heroes.name_fancy.fox_ashen","Серебряный лис"
"heroes.name_fancy.fox_ember","Лис, зовущий огонь"
"heroes.name_fancy.fox_foxglove","Хитрый большеухий лис"
"heroes.name_fancy.fox_foxley","Серый лис-преступник"
"heroes.name_fancy.fox_halcyon","Серая лисица-страж"
"heroes.name_fancy.fox_nettletail","Добрая лисица-хранительница леса"
"heroes.name_fancy.fox_nibbles","Набор прожорливого лиса"
"heroes.name_fancy.fox_riverfang","Призывающий лис-корсак"
"heroes.name_fancy.fox_rust","Сторожевой красный лис"
"heroes.name_fancy.fox_sable","Потерянная лиса-принцесса"
"heroes.name_fancy.fox_shadowfang","Песчаная лиса - собирательница костей"
"heroes.name_fancy.fox_silverpaw","Лис, пират-фенек"
"heroes.name_fancy.fox_spiff","Верный лис-рыцарь"
"heroes.name_fancy.fox_swiftpaw","Серебряная лиса-убийца"
"heroes.name_fancy.fox_whitefang","Полярный лис-исследователь"
"heroes.name_fancy.gargoyle_arco","Решительная горгулья"
"heroes.name_fancy.gargoyle_bellerive","Дикая горгулья"
"heroes.name_fancy.gargoyle_betty","Проворная горгулья"
"heroes.name_fancy.gargoyle_budatin","Свирепая горгулья"
"heroes.name_fancy.gargoyle_el_duque","Благородная горгулья"
"heroes.name_fancy.gargoyle_gaillard","Дальновидная горгулья"
"heroes.name_fancy.gargoyle_garten","Светская горгулья"
"heroes.name_fancy.gargoyle_goseck","Хитрая горгулья"
"heroes.name_fancy.gargoyle_grumbl","Мудрая горгулья"
"heroes.name_fancy.gargoyle_guffa","Стойкая горгулья"
"heroes.name_fancy.gargoyle_hilda","Бесстрашная горгулья"
"heroes.name_fancy.gargoyle_hohenwerf","Яростная горгулья"
"heroes.name_fancy.gargoyle_kalo","Ненормальная горгулья"
"heroes.name_fancy.gargoyle_kemeny","Очерствелая горгулья"
"heroes.name_fancy.gargoyle_matrera","Темная горгулья"
"heroes.name_fancy.gargoyle_mena","Педантичная горгулья"
"heroes.name_fancy.gargoyle_penolite","Беспощадная горгулья"
"heroes.name_fancy.gargoyle_pophit","Горгулья-виртуоз"
"heroes.name_fancy.gargoyle_soroca","Разъяренная горгулья"
"heroes.name_fancy.gargoyle_uwe","Пушистая горгулья"
"heroes.name_fancy.gargoyle_vincent","Испуганная горгулья"
"heroes.name_fancy.gargoyle_vonreine","Яростная горгулья"
"heroes.name_fancy.garrison_archibald","Нервирующий интендант"
"heroes.name_fancy.garrison_beatrice","Сержант-квартермейстер"
"heroes.name_fancy.garrison_caelen","Задумчивый поэт"
"heroes.name_fancy.garrison_ciara","Требовательный командир"
"heroes.name_fancy.garrison_dima","Укротитель свиней"
"heroes.name_fancy.garrison_fergus","Невозмутимый констебль"
"heroes.name_fancy.garrison_flamehide","Ящеролюд-игрок"
"heroes.name_fancy.garrison_frank_fangs_brimwell","Бывалый сержант"
"heroes.name_fancy.garrison_frostsnout","Носитель флага ящеролюдов"
"heroes.name_fancy.garrison_godfrey","Болтливый страж"
"heroes.name_fancy.garrison_greg","Мастер грога"
"heroes.name_fancy.garrison_iarlaith","Меченосец-стиляга"
"heroes.name_fancy.garrison_iocantha","Мастер над оружием"
"heroes.name_fancy.garrison_kolya","Флегматичный часовой"
"heroes.name_fancy.garrison_maisie","Милая масонка"
"heroes.name_fancy.garrison_pip","Тревожный посланник"
"heroes.name_fancy.garrison_rosalind","Улыбчивая капитан"
"heroes.name_fancy.garrison_shimmerscale","Фонарщица ящеролюдов"
"heroes.name_fancy.garrison_theodosius","Бравый капрал"
"heroes.name_fancy.garrison_vanya","Надежный сапер"
"heroes.name_fancy.garrison_violet_potts","Беспечный полурослик"
"heroes.name_fancy.garrison_william","Нервный ночной страж"
"heroes.name_fancy.goblin_acidfire","Гоблин-некромант"
"heroes.name_fancy.goblin_archer","Проворный охотник"
"heroes.name_fancy.goblin_boom_and_fang","Безрассудная пара"
"heroes.name_fancy.goblin_boots","Рассеянный страж"
"heroes.name_fancy.goblin_darkfeather","Опытный сокольничий"
"heroes.name_fancy.goblin_deadboot","Гоблин-сектант"
"heroes.name_fancy.goblin_fighter","Вор-карманник"
"heroes.name_fancy.goblin_fighter_costume_cute","Мультяшка-карманник"
"heroes.name_fancy.goblin_fighter_costume_evil","Головорез"
"heroes.name_fancy.goblin_fighter_costume_glass","Стеклянный карманник"
"heroes.name_fancy.goblin_fizzcoil","Скрипач гоблинской труппы"
"heroes.name_fancy.goblin_goldie","Гоблинская красавица"
"heroes.name_fancy.goblin_grimsteel","Отшельник Морозных гор"
"heroes.name_fancy.goblin_kettle","Кухонный алхимик"
"heroes.name_fancy.goblin_leafwizzle","Заклинатель монстров"
"heroes.name_fancy.goblin_madhammer","Гоблинская драчунья"
"heroes.name_fancy.goblin_mage","Болотная ведьма"
"heroes.name_fancy.goblin_mage_costume_candy","Конфетная ведьма"
"heroes.name_fancy.goblin_mage_costume_cute","Мультяшная ведьма"
"heroes.name_fancy.goblin_mage_costume_glass","Стеклянная ведьма"
"heroes.name_fancy.goblin_mage_costume_toad","Жабья ведьма"
"heroes.name_fancy.goblin_pepperflame","Знаменитая флейтистка гоблинов"
"heroes.name_fancy.goblin_ratgrub","Придворный крысогоблин"
"heroes.name_fancy.goblin_rocket","Мастер разрушений"
"heroes.name_fancy.goblin_scrollbeast","Отставной наездник на вепрях"
"heroes.name_fancy.goblin_smarttongue","Бард гоблинов"
"heroes.name_fancy.goblin_soursting","Высокомерный гоблин-убийца"
"heroes.name_fancy.guardian_bat","Ужас Дремучего леса"
"heroes.name_fancy.guardian_cat_warrior","Воительница из Телтока"
"heroes.name_fancy.guardian_cat_warrior_costume_fierce","Свирепая пантера"
"heroes.name_fancy.guardian_chameleon","Элементалист из Телтока"
"heroes.name_fancy.guardian_elephant","Истинная стрела Телтока"
"heroes.name_fancy.guardian_falcon_priest","Жрец из Телтока"
"heroes.name_fancy.guardian_gazelle","Друид из Телтока"
"heroes.name_fancy.guardian_gazelle_costume_bandalore","Быстрый убийца Телтока"
"heroes.name_fancy.guardian_gorilla_chieftain","Атаман из Телтока"
"heroes.name_fancy.guardian_gorilla_chieftain_costume_conqueror","Горилла-завоеватель"
"heroes.name_fancy.guardian_hippo","Дикарь из Телтока"
"heroes.name_fancy.guardian_jackal_assassin","Убийца из Телтока"
"heroes.name_fancy.guardian_jackal_assassin_costume_bones","Собиратель костей Телтока"
"heroes.name_fancy.guardian_lemur","Мастер из Телтока"
"heroes.name_fancy.guardian_owl_gentleman","Элитный хранитель из Телтока"
"heroes.name_fancy.halloween_alucard","Потомок вампиров"
"heroes.name_fancy.halloween_alucard_costume_mafia","Вампир-главарь"
"heroes.name_fancy.halloween_amber","Вампирша-воительница"
"heroes.name_fancy.halloween_ana_belle","Освежительница Морловии"
"heroes.name_fancy.halloween_ana_belle_costume_mafia","Баронесса пыли"
"heroes.name_fancy.halloween_chester","Недружелюбное привидение"
"heroes.name_fancy.halloween_edwin","Хитроумный дворецкий"
"heroes.name_fancy.halloween_edwin_costume_mafia","Дворецкий-предатель"
"heroes.name_fancy.halloween_francine","Монстрица"
"heroes.name_fancy.halloween_francine_costume_mafia","Девица из шайки"
"heroes.name_fancy.halloween_frank","Монстр"
"heroes.name_fancy.halloween_frank_costume_mafia","Мафиози"
"heroes.name_fancy.halloween_goopy","Желатиновое желе"
"heroes.name_fancy.halloween_hortensia","Покровительница мухоловок"
"heroes.name_fancy.halloween_jack","Тыквенный певец"
"heroes.name_fancy.halloween_lucinda","Носительница Экскалибрум"
"heroes.name_fancy.halloween_matilda","Грешный кондитер"
"heroes.name_fancy.halloween_miriam_and_midnight","Оккультный дуэт"
"heroes.name_fancy.halloween_vanda","Королева вампиров"
"heroes.name_fancy.halloween_vanda_costume_mafia","Королева преступников"
"heroes.name_fancy.halloween_wayne","Величайший волшебник Морловии"
"heroes.name_fancy.hidden_dark_god_myztero","Поглотитель заклятий"
"heroes.name_fancy.holy_god_aurox","Сияющий берсеркер"
"heroes.name_fancy.holy_god_aviana","Соколиный командующий"
"heroes.name_fancy.holy_god_bai_yeong","Танцующий мечник"
"heroes.name_fancy.holy_god_celidana","Глава духовных чинов"
"heroes.name_fancy.holy_god_delilah","Героиня запретного острова"
"heroes.name_fancy.holy_god_delilah_costume_guardian","Страж небесного храма"
"heroes.name_fancy.holy_god_devana","Отважная охотница"
"heroes.name_fancy.holy_god_drake_lee","Мастер боевых искусств"
"heroes.name_fancy.holy_god_drake_lee_costume_serene","Безмятежный боец"
"heroes.name_fancy.holy_god_faeona","Эльфийский белый маг"
"heroes.name_fancy.holy_god_gilda","Гномская проводница света"
"heroes.name_fancy.holy_god_gilligan","Экзальтированный искатель приключений"
"heroes.name_fancy.holy_god_hanitra","Лемурийская богиня"
"heroes.name_fancy.holy_god_ithar","Благородная кошка-разбойница"
"heroes.name_fancy.holy_god_kara","Священная защитница"
"heroes.name_fancy.holy_god_malosi","Правящий чемпион"
"heroes.name_fancy.holy_god_may","Блаженная жница"
"heroes.name_fancy.holy_god_musashi","Неуязвимый ронин"
"heroes.name_fancy.holy_god_musashi_costume_prisoner","Мастер побегов"
"heroes.name_fancy.holy_god_neith","Открывающая пути"
"heroes.name_fancy.holy_god_onatel","Слепой провидец"
