"KEY","TEXT"
"bank.payback_period","Takaisinmaksuaika: {0}"
"bank.return","Saat: {0}"
"bank.select_deposit","Valitse talletettava määrä:"
"bank.selected_deposit","Talletettu:"
"bank.withdraw","Nosta"
"barracks.ascension.cooldown.end","Muuntaminen käytettävissä:"
"barracks.info.ascend","Muunna eeppiset joukkosi legendaarisiksi joukoiksi, joilla on uusia ominaisuuksia ja bonuksia."
"barracks.info.levelup","Päivitä joukkoja harjoittelemalla ankarasti muita joukkoja vastaan.
Harjoittelussa vastustajana käytetyt joukot poistetaan pysyvästi."
"barracks.maxtrooplevel","Maksimitaso [#!]{0}[#] kasarmitasolla [#!]{1}[#]"
"barracks.sacrifice.ascension","Valitse joukko, johon muunnetaan"
"barracks.sacrifice.levelup","Valitse harjoitettavat joukot"
"barracks.selecttroop.ascend","Valitse muunnettava joukko"
"barracks.selecttroop.levelup","Valitse joukko, jonka tasoa haluat nostaa"
"barracks.tab.ascend","Muunna"
"barracks.tab.levelup","Nosta tasoa"
"barracks.title","Kasarmi"
"barracksascension.view.info.message.base","[#fff081]Eeppisen joukon[#] muuntamiseen vaadittava joukon minimitaso nousee jokaisen muuntamisen myötä.

Nykyinen [#fff081]eeppisen joukon[#] vaadittu minimitaso : [#!]{0}[#]

[#fff081]Eeppisiä joukkoja[#] muunnettu : [#!]{1}[#]"
"barracksascension.view.info.message.item","[*] [#!]{0}[#] muuntamisen jälkeen vaadittu minimitaso on [#!]{1}[#]."
"barracksascension.view.info.title","Eeppisen joukon muuntaminen"
"base.buildadvancedstorage.food","Sinulla ei ole enempää tilaa [#!]ruoalle[#]. Muunna [#!]ruokavarasto[#] [#!]edistyneeksi ruokavarastoksi[#] kasvattaaksesi kapasiteettia."
"base.buildadvancedstorage.iron","Sinulla ei ole enempää tilaa [#!]raudalle[#]. Muunna [#!]rautavarasto[#] [#!]edistyneeksi rautavarastoksi[#] kasvattaaksesi kapasiteettia."
"base.buildadvancedstorage.recruits","Sinulla ei ole enempää tilaa [#!]alokkaille[#].
Kouluta alokkaita [#!]sankareiksi[#] tai muunna [#!]talo[#] [#!]edistyneeksi taloksi[#] kasvattaaksesi kapasiteettia."
"base.building.disabled","Väliaikaisesti estetty!"
"base.building.farm","Maatila"
"base.building.foodstorage","Ruokavarasto"
"base.building.forge","Paja"
"base.building.house","Talo"
"base.building.ironstorage","Rautavarasto"
"base.building.mine","Kaivos"
"base.building.trainingcamp","Koulutusleiri"
"base.building.trainingcamp.dragon","Tarvitset tason [#!]{0}[#] [#!]Lohikäärmetornin[#] voidaksesi rakentaa [#!]kasvattamon[#]. Tee se nyt, niin voit kouluttaa lohikäärmeen poikasista uusia lohikäärmeitä!"
"base.building.trainingcamp.dragon.requirement","Tarvitset tason [#!]{0}[#] [#!]Lohikäärmetornin[#] voidaksesi rakentaa [#!]kasvattamon[#]. Tee se nyt, niin voit kouluttaa lohikäärmeen poikasista uusia lohikäärmeitä!"
"base.building.trainingcamp.requirement","[#!]Linnakkeesi[#] on oltava tasolla [#!]{0}[#], jotta voisit rakentaa [#!]koulutusleirin[#]. Tee tämä nyt, jotta voisit kouluttaa alokkaista uusia sankareita!"
"base.building.vip_production_bonus","+{0} %:n tuotantobonus"
"base.building.watchtower","Vartiotorni"
"base.buildinginprogress.message","Voit rakentaa vain yhtä rakennusta kerrallaan.

Haluaisitko suorittaa nykyisen rakentamisen loppuun ja aloittaa tämän rakennuksen rakentamisen?"
"base.buildinginprogress.message.2","Voit rakentaa vain kahta rakennusta kerrallaan.

Haluaisitko suorittaa rakennuksen [#!]{0}[#] rakentamisen loppuun ja aloittaa tämän rakennuksen rakentamisen?"
"base.buildinginprogress.title","Rakentaminen on jo käynnissä"
"base.buildinginprogress.title.2","Kaikki rakentajat ovat kiireisiä"
"base.buildstorage.dragonstone","Sinulla ei ole enempää tilaa [#!]lohikäärmekivelle[#]. Rakenna [#!]lohikäärmekivivarasto[#] kasvattaaksesi kapasiteettia."
"base.buildstorage.fish","Sinulla ei ole enempää tilaa [#!]kalalle[#]. Rakenna [#!]kalavarasto[#] kasvattaaksesi kapasiteettia."
"base.buildstorage.food","Sinulla ei ole enempää tilaa [#!]ruoalle[#]. Rakenna [#!]ruokavarasto[#] kasvattaaksesi kapasiteettia."
"base.buildstorage.iron","Sinulla ei ole enempää tilaa [#!]raudalle[#]. Rakenna [#!]Rautavarasto[#] kasvattaaksesi kapasiteettia."
"base.collect","Kerää"
"base.collect.all","Kerää kaikki"
"base.collect.nothing_to_collect","Tällä hetkellä ei ole muuta kerättävää"
"base.convert","Muunna"
"base.convert.alreadybuilt","Tukikohdassasi on jo tämä rakennus!"
"base.convert.choose","Valitse yksi seuraavista [#!]edistyneistä rakennuksista[#], joksi haluaisit muuntaa:"
"base.convert.comingsoon","Lisää linnakkeen tasoja tulossa pian!"
"base.convert.confirmation.foodstorage","[#!]Ruokavaraston[#] muuntaminen vähentää käytössäsi olevaa [#!]ruoan[#] enimmäisvarastotilaa. Menetät ylijäävän [#!]ruoan[#]. Haluatko varmasti jatkaa?"
"base.convert.confirmation.house","[#!]Talon[#] muuntaminen vähentää käytössäsi olevaa [#!]alokkaiden[#] enimmäisvarastotilaa. Menetät ylijäävät [#!]alokkaat[#]. Haluatko varmasti jatkaa?"
"base.convert.confirmation.ironstorage","[#!]Rautavaraston[#] muuntaminen vähentää käytössäsi olevaa [#!]raudan[#] enimmäisvarastotilaa. Menetät ylijäävän [#!]raudan[#]. Haluatko varmasti jatkaa?"
"base.convert.convertback","Muunna tämä rakennus takaisin edelliseen olomuotoonsa:"
"base.convert.upgradebuilding","Päivitä tämä rakennus [#!]tasolle {0}[#] muuntaaksesi sen!"
"base.convert.upgradestronghold","Päivitä [#!]linnake[#] [#!]tasolle {0}[#] muuntaaksesi sen!"
"base.create.maxbuildings","Enimmäismäärä rakennuksia saavutettu."
"base.create.upgradestronghold","Päivitä [#!]linnake[#] rakentaaksesi lisää!"
"base.create.upgradestronghold.dragon","Päivitä [#!]Lohikäärmetorni[#] rakentaaksesi lisää!"
"base.enter","Astu sisään"
"base.getmaterials.current","Sinulla on:"
"base.getmaterials.getmore","Voit hankkia lisää jalokivillä"
"base.getmaterials.missing.dragonstone","Sinulla ei ole tarpeeksi lohikäärmekiveä"
"base.getmaterials.missing.fish","Sinulla ei ole tarpeeksi kalaa"
"base.getmaterials.missing.food","Sinulla ei ole tarpeeksi ruokaa"
"base.getmaterials.missing.iron","Sinulla ei ole tarpeeksi rautaa"
"base.getmaterials.title","Materiaaleja puuttuu"
"base.housesfull.message","Sinulla ei ole enempää tilaa [#!]alokkaille[#].
Kouluta alokkaita [#!]sankareiksi[#] tai päivitä talojasi kasvattaaksesi niiden kapasiteettia."
"base.housesfull.message.dragon","Sinulla ei ole enempää tilaa [#!]lohikäärmeen poikasille[#].

Kouluta lohikäärmeen poikasia [#!]lohikäärmeiksi[#] kasvattamossa tai päivitä munavarastojasi kasvattaaksesi niiden kapasiteettia."
"base.housesfull.message.housesupgraded","Sinulla ei ole enempää tilaa [#!]alokkaille[#].
Kouluta alokkaita [#!]sankareiksi[#] vapauttaaksesi tilaa!"
"base.housesfull.title","Talot täynnä"
"base.housesfull.title.dragon","Munavarastot täynnä"
"base.info","Lisää"
"base.insufficientdragonlings.message","Sinulla ei ole tarpeeksi [#!]lohikäärmeen poikasia[#]!
Voita [#!]taisteluita[#] löytääksesi lisää!"
"base.insufficientdragonlings.title","Lohikäärmeen poikasia puuttuu"
"base.insufficientrecruits.message","Sinulla ei ole tarpeeksi [#!]alokkaita[#]!
Voita [#!]taisteluita[#] löytääksesi lisää!"
"base.insufficientrecruits.title","Alokkaita puuttuu"
"base.insufficientstrongholdlvl.dragon.message","Jotta voisit rakentaa tämän rakennuksen, on [#!]Lohikäärmetornin[#] oltava tasolla [#!]{0}[#]."
"base.insufficientstrongholdlvl.dragon.title","Lohikäärmetornin taso ei riitä"
"base.insufficientstrongholdlvl.message","Jotta voisit rakentaa tämän rakennuksen, on [#!]linnakkeen[#] oltava tasolla [#!]{0}[#]."
"base.insufficientstrongholdlvl.title","Linnakkeen taso ei riitä"
"base.nextunlock","Avautuu linnakkeen ollessa tasolla {0}"
"base.nextunlock.dragon","Avautuu Lohikäärmetornin tasolla {0}"
"base.open","Avoin"
"base.outofstorage.both","[#!]Ruoka-[#] ja [#!]rautavarastot[#] ovat täynnä."
"base.outofstorage.both.dragon","[#!]Kala-[#] ja [#!]lohikäärmekivivarastot[#] ovat täynnä."
"base.outofstorage.build.dragonstone","Rakenna lohikäärmekivivarasto"
"base.outofstorage.build.fish","Rakenna kalavarasto"
"base.outofstorage.build.food","Rakenna ruokavarasto"
"base.outofstorage.build.iron","Rakenna rautavarasto"
"base.outofstorage.build.trainingcamp","Rakenna koulutusleiri"
"base.outofstorage.build.trainingcamp.dragon","Rakenna kasvattamo"
"base.outofstorage.convert.food","Muunna ruokavarasto"
"base.outofstorage.convert.iron","Muunna rautavarasto"
"base.outofstorage.convert.recruits","Muunna talo"
"base.outofstorage.dragonstone","[#!]Lohikäärmekivivarasto[#] täynnä."
"base.outofstorage.fish","[#!]Kalavarasto[#] täynnä."
"base.outofstorage.food","[#!]Ruokavarasto[#] täynnä."
"base.outofstorage.iron","[#!]Rautavarasto[#] täynnä."
"base.outofstorage.recruits","[#!]Talot[#] täynnä"
"base.outofstorage.title","Varastotila on loppu"
"base.outofstorage.upgrade.advanced","Päivitä edistynyt varasto"
"base.outofstorage.upgrade.dragonstone","Päivitä lohikäärmekivivarasto"
"base.outofstorage.upgrade.fish","Päivitä kalavarasto"
"base.outofstorage.upgrade.food","Päivitä ruokavarasto"
"base.outofstorage.upgrade.iron","Päivitä rautavarasto"
"base.outofstorage.upgradestronghold.advanced.food","Sinulla ei ole enempää tilaa [#!]ruoalle[#] ja tukikohtasi on täynnä.
Päivitä [#!]linnakkeesi[#] rakentaaksesi lisää [#!]edistyneitä ruokavarastoja[#]."
"base.outofstorage.upgradestronghold.advanced.iron","Sinulla ei ole enempää tilaa [#!]raudalle[#] ja tukikohtasi on täynnä.
Päivitä [#!]linnakkeesi[#] rakentaaksesi lisää [#!]edistyneitä rautavarastoja[#]."
"base.outofstorage.upgradestronghold.dragonstone","Sinulla ei ole enempää tilaa [#!]lohikäärmekivelle[#] ja tukikohtasi on täynnä.
Päivitä [#!]Lohikäärmetornisi[#] rakentaaksesi lisää [#!]lohikäärmekivivarastoja[#]."
"base.outofstorage.upgradestronghold.fish","Sinulla ei ole enempää tilaa [#!]kalalle[#] ja tukikohtasi on täynnä.
Päivitä [#!]Lohikäärmetornisi[#] rakentaaksesi lisää [#!]kalavarastoja[#]."
"base.outofstorage.upgradestronghold.food","Sinulla ei ole enempää tilaa [#!]ruoalle[#] ja tukikohtasi on täynnä.
Päivitä [#!]linnakkeesi[#] rakentaaksesi lisää [#!]ruokavarastoja[#]."
"base.outofstorage.upgradestronghold.iron","Sinulla ei ole enempää tilaa [#!]raudalle[#] ja tukikohtasi on täynnä.
Päivitä [#!]linnakkeesi[#] rakentaaksesi lisää [#!]rautavarastoja[#]."
"base.outofstorage.upgradestronghold.level.advanced.food","Sinulla ei ole enempää tilaa [#!]ruoalle[#] ja tukikohtasi on täynnä.
Päivitä [#!]linnakkeesi[#] päivittääksesi [#!]edistyneitä ruokavarastojasi[#]."
"base.outofstorage.upgradestronghold.level.advanced.iron","Sinulla ei ole enempää tilaa [#!]raudalle[#] ja tukikohtasi on täynnä.
Päivitä [#!]linnakkeesi[#] päivittääksesi [#!]edistyneitä rautavarastojasi[#]."
"base.outofstorage.upgradestronghold.level.dragonstone","Sinulla ei ole enempää tilaa [#!]lohikäärmekivelle[#] ja tukikohtasi on täynnä.
Päivitä [#!]Lohikäärmetornisi[#] päivittääksesi [#!]lohikäärmekivivarastojasi[#]."
"base.outofstorage.upgradestronghold.level.fish","Sinulla ei ole enempää tilaa [#!]kalalle[#] ja tukikohtasi on täynnä.
Päivitä [#!]Lohikäärmetornisi[#] päivittääksesi [#!]kalavarastojasi[#]."
"base.outofstorage.upgradestronghold.level.food","Sinulla ei ole enempää tilaa [#!]ruoalle[#] ja tukikohtasi on täynnä.
Päivitä [#!]linnakkeesi[#] päivittääksesi [#!]ruokavarastosi[#]."
"base.outofstorage.upgradestronghold.level.iron","Sinulla ei ole enempää tilaa [#!]raudalle[#] ja tukikohtasi on täynnä.
Päivitä [#!]linnakkeesi[#] päivittääksesi [#!]rautavarastosi[#]."
"base.outofstorage.upgradestronghold.upgradeinprogress.dragonstone","Sinulla ei ole enempää tilaa [#!]lohikäärmekivelle[#] ja tukikohtasi on täynnä.
Lisää rakennusmahdollisuuksia avataan [#!]Lohikäärmetornisi[#] päivityksen valmistuttua."
"base.outofstorage.upgradestronghold.upgradeinprogress.fish","Sinulla ei ole enempää tilaa [#!]kalalle[#] ja tukikohtasi on täynnä.
Lisää rakennusmahdollisuuksia avataan [#!]Lohikäärmetornisi[#] päivityksen valmistuttua."
"base.outofstorage.upgradestronghold.upgradeinprogress.food","Sinulla ei ole enempää tilaa [#!]ruoalle[#] ja tukikohtasi on täynnä.
Lisää rakennusmahdollisuuksia avataan [#!]linnakkeesi[#] päivityksen valmistuttua."
"base.outofstorage.upgradestronghold.upgradeinprogress.iron","Sinulla ei ole enempää tilaa [#!]raudalle[#] ja tukikohtasi on täynnä.
Lisää rakennusmahdollisuuksia avataan [#!]linnakkeesi[#] päivityksen valmistuttua."
"base.relocate","Napauta korostettua sijaintia siirtääksesi rakennusta."
"base.repair","Korjaa"
"base.repairstronghold.title","Korjataanko linnake?"
"base.upgrade","Päivitä"
"base.upgrade.levelrequirement","Vaadittu linnakkeen taso: [%125]{0}[%]"
"base.upgrade.levelrequirement.dragon","Vaadittu Lohikäärmetornin taso: [%125]{0}[%]"
"base.upgradeadvancedstorage.food","Sinulla ei ole enempää tilaa [#!]ruoalle[#]. Päivitä [#!]edistynyt ruokavarasto[#] kasvattaaksesi kapasiteettia."
"base.upgradeadvancedstorage.iron","Sinulla ei ole enempää tilaa [#!]raudalle[#]. Päivitä [#!]edistynyt rautavarasto[#] kasvattaaksesi kapasiteettia."
"base.upgradeadvancedstorage.recruits","Sinulla ei ole enempää tilaa [#!]alokkaille[#]. Päivitä [#!]edistynyt talo[#] kasvattaaksesi kapasiteettia."
"base.upgradedialog.title","Päivitä tasolle {0}?"
"base.upgradestorage.dragonstone","Sinulla ei ole enempää tilaa [#!]lohikäärmekivelle[#]. Päivitä [#!]lohikäärmekivivarasto[#] kasvattaaksesi kapasiteettia."
"base.upgradestorage.fish","Sinulla ei ole enempää tilaa [#!]kalalle[#]. Päivitä [#!]kalavarasto[#] kasvattaaksesi kapasiteettia."
"base.upgradestorage.food","Sinulla ei ole enempää tilaa [#!]ruoalle[#]. Päivitä [#!]ruokavarasto[#] kasvattaaksesi kapasiteettia."
"base.upgradestorage.iron","Sinulla ei ole enempää tilaa [#!]raudalle[#]. Päivitä [#!]rautavarasto[#] kasvattaaksesi kapasiteettia."
"base.upgradestorage.wait.dragonstone","Sinulla ei ole enempää tilaa [#!]lohikäärmekivelle[#].
Odota, kunnes [#!]varastosi[#] päivitys on valmis."
"base.upgradestorage.wait.fish","Sinulla ei ole enempää tilaa [#!]kalalle[#].
Odota, kunnes [#!]varastosi[#] päivitys on valmis."
"base.upgradestorage.wait.food","Sinulla ei ole enempää tilaa [#!]ruoalle[#].
Odota, kunnes [#!]varastosi[#] päivitys on valmis."
"base.upgradestorage.wait.iron","Sinulla ei ole enempää tilaa [#!]raudalle[#].
Odota, kunnes [#!]varastosi[#] päivitys on valmis."
"basestatmodifier.attack","Hyökkäyspisteisiin lisätään {0} taistelun ajaksi."
"basestatmodifier.attack.decrease","Hyökkäyspisteistä vähennetään {0} taistelun ajaksi."
"basestatmodifier.attack.decrease.hidden","Hyökkäyspisteitä vähennetään taistelun ajaksi."
"basestatmodifier.attack.hidden","Hyökkäyspisteitä lisätään taistelun ajaksi."
"basestatmodifier.defense","Puolustuspisteisiin lisätään {0} taistelun ajaksi."
"basestatmodifier.defense.decrease","Puolustuspisteistä vähennetään {0} taistelun ajaksi."
"basestatmodifier.defense.decrease.hidden","Puolustuspisteitä vähennetään taistelun ajaksi."
"basestatmodifier.defense.hidden","Puolustuspisteitä lisätään taistelun ajaksi."
"battle.absorbed","Muistissa"
"battle.alreadycovering","Suojaa jo!"
"battle.attack.critical","Kriittinen!"
"battle.attack.playercharactermissing.classic","Sankari puuttuu"
"battle.attack.playercharactermissing.dragon","Lohikäärme puuttuu"
"battle.attack.special_critical","Kriittinen!"
"battle.attack.strong","Voimakas!"
"battle.attack.stunned","Tainnutettu!"
"battle.attack.weak","Heikko"
"battle.attackmultiplier","Hyökkäys x{0}"
"battle.auto","Auto"
"battle.autotarget","Napauta tästä kohdentaaksesi automaattisesti"
"battle.awakens","Herää"
"battle.basestatmodifier.attack","Muokattu hyökkäys"
"battle.basestatmodifier.defense","Muokattu puolustus"
"battle.battlespecificheroeffect.description.alliance_war_bonus","Kaikilla sankareilla on [#!]{REPEATCHANCE} %:n[#] mahdollisuus olla [#1fe42c]onnekkaita[#] ja käyttää erikoistaitoa [#!]{REPEATS}[#] kertaa peräkkäin, kun se aktivoidaan."
"battle.battlespecificheroeffect.description.beachparty_bonus","[#!]{ATTACK} %[#] hyökkäystä, [#!]{DEFENSE} %[#] puolustusta, [#!]{HEALTH} %[#] terveyttä."
"battle.battlespecificheroeffect.description.christmas_bonus","[#!]{ATTACK} %[#] hyökkäystä, [#!]{DEFENSE} %[#] puolustusta, [#!]{HEALTH} %[#] terveyttä."
"battle.battlespecificheroeffect.description.christmas_brawl","[#!]{ATTACK} %[#] hyökkäystä, [#!]{DEFENSE} %[#] puolustusta, [#!]{HEALTH} %[#] terveyttä, [#!]{MANAREGEN} %[#] manatuotantoa."
"battle.battlespecificheroeffect.description.easter_bonus","[#!]{ATTACK} %[#] hyökkäystä, [#!]{DEFENSE} %[#] puolustusta, [#!]{HEALTH} %[#] terveyttä."
"battle.battlespecificheroeffect.description.easterbrawl","[#!]{ATTACK} %[#] hyökkäystä, [#!]{DEFENSE} %[#] puolustusta, [#!]{HEALTH} %[#] terveyttä."
"battle.battlespecificheroeffect.description.event_hero_bonus_alliance_quest","[#!]{ATTACK} %[#] hyökkäystä, [#!]{DEFENSE} %[#] puolustusta, [#!]{HEALTH} %[#] terveyttä."
"battle.battlespecificheroeffect.description.event_hero_bonus_challenge_events.bypasses_elemental_barriers","[#!]{ATTACK} %[#] hyökkäystä, [#!]{DEFENSE} %[#] puolustusta, [#!]{HEALTH} %[#] terveyttä. Voi ohittaa elementaaliesteet."
"battle.battlespecificheroeffect.description.event_hero_bonus_treasure_quest","[#!]{ATTACK} %[#] hyökkäystä 
[#!]{DEFENSE} %[#] puolustusta
[#!]{HEALTH} %[#] terveyttä"
"battle.battlespecificheroeffect.description.event_hero_debuff_challenge_festival","Kaikki tapahtumaperheisiin kuulumattomat sankarit saavat päälleen kaamean kanakirouksen!

[#!]{ATTACK} %[#] hyökkäystä, [#!]{DEFENSE} %[#] puolustusta, [#!]{HEALTH} %[#] terveyttä, [#!]{MANAREGEN} %[#] saatua manaa."
"battle.battlespecificheroeffect.description.fatigued","Uupunut hyökättyään Myyttisen titaanin kimppuun: [#!]{ATTACK} %[#] hyökkäystä, [#!]{MANAREGEN} %[#] saatua manaa"
"battle.battlespecificheroeffect.description.halloween_bonus","[#!]{ATTACK} %[#] hyökkäystä, [#!]{DEFENSE} %[#] puolustusta, [#!]{HEALTH} %[#] terveyttä."
"battle.battlespecificheroeffect.description.halloween_brawl","[#!]{ATTACK} %[#] hyökkäystä, [#!]{DEFENSE} %[#] puolustusta, [#!]{HEALTH} %[#] terveyttä, [#!]{MANAREGEN} %[#] manatuotantoa."
"battle.battlespecificheroeffect.description.increasing_war_attack_bonus","Nykyinen bonus kaikille tämän ryhmän sankareille: [#!]{ATTACK} % hyökkäystä, {DEFENSE} % puolustusta[#]"
"battle.battlespecificheroeffect.description.increasing_war_attack_bonus.battle","[#!]{ATTACK} %[#] hyökkäystä, [#!]{DEFENSE} %[#] puolustusta"
"battle.battlespecificheroeffect.description.increasing_war_attack_bonus.war_map","Hyökkäävät sankarisi ovat hurjistuneet!

Jokaisen tässä sodassa tekemäsi hyökkäyksen jälkeen sankarisi saavat [#!]{SINGLEATTACK} % hyökkäystä[#] ja [#!]{SINGLEDEFENSE} % puolustusta[#] tuleviin hyökkäyksiin.

Nykyiset bonukset:
[#!]{ATTACK} % hyökkäystä[#], [#!]{DEFENSE} % puolustusta[#]"
"battle.battlespecificheroeffect.description.kalevala_bonus","[#!]{ATTACK} %[#] hyökkäystä, [#!]{DEFENSE} %[#] puolustusta, [#!]{HEALTH} %[#] terveyttä."
"battle.battlespecificheroeffect.description.kalevala_brawl","Kaikki tapahtumaperheisiin kuulumattomat sankarit saavat päälleen kaamean kanakirouksen!

[#!]{ATTACK} %[#] hyökkäystä, [#!]{DEFENSE} %[#] puolustusta, [#!]{HEALTH} %[#] terveyttä, [#!]{MANAREGEN} %[#] manatuotantoa."
"battle.battlespecificheroeffect.description.kalevala_brawl_part_2","Kaikki tapahtumaperheisiin kuulumattomat sankarit saavat päälleen kaamean kanakirouksen!

[#!]{ATTACK} %[#] hyökkäystä, [#!]{DEFENSE} %[#] puolustusta, [#!]{HEALTH} %[#] terveyttä, [#!]{MANAREGEN} %[#] manatuotantoa."
"battle.battlespecificheroeffect.description.kingdom_war_bonus","[#!]{ATTACK} %[#] hyökkäystä, [#!]{DEFENSE} %[#] puolustusta, [#!]{HEALTH} %[#] terveyttä."
"battle.battlespecificheroeffect.description.league_class_hero_bonus","[#!]{ATTACK} %[#] hyökkäystä, [#!]{DEFENSE} %[#] puolustusta, [#!]{HEALTH} %[#] terveyttä."
"battle.battlespecificheroeffect.description.league_family_hero_bonus_epic","[#!]{ATTACK} %[#] hyökkäystä, [#!]{DEFENSE} %[#] puolustusta, [#!]{HEALTH} %[#] terveyttä."
"battle.battlespecificheroeffect.description.league_family_hero_bonus_legendary","[#!]{ATTACK} %[#] hyökkäystä, [#!]{DEFENSE} %[#] puolustusta, [#!]{HEALTH} %[#] terveyttä."
"battle.battlespecificheroeffect.description.league_family_hero_bonus_rare","[#!]{ATTACK} %[#] hyökkäystä, [#!]{DEFENSE} %[#] puolustusta, [#!]{HEALTH} %[#] terveyttä."
"battle.battlespecificheroeffect.description.league_non_family_hero_bonus","[#!]{MANAREGEN} %[#] saatua manaa."
"battle.battlespecificheroeffect.description.lunar_new_year_bonus","[#!]{ATTACK} %[#] hyökkäystä, [#!]{DEFENSE} %[#] puolustusta, [#!]{HEALTH} %[#] terveyttä."
"battle.battlespecificheroeffect.description.lunar_new_year_brawl","[#!]{ATTACK} %[#] hyökkäystä, [#!]{DEFENSE} %[#] puolustusta, [#!]{HEALTH} %[#] terveyttä, [#!]{MANAREGEN} %[#] manatuotantoa."
"battle.battlespecificheroeffect.description.monster_island_bonus","[#!]{PERMANENTDAMAGEREDUCTION} %[#] vähemmän pysyvää vauriota.
{PASSIVEEFFECT}
[*]Tämän perheen [#ffc3ff]LEGENDAARISTEN[#] sankarien ominaisuudet nousevat {LEGENDARY} %.

[*]Tämän perheen [#fff081]EEPPISTEN[#] sankarien ominaisuudet nousevat {EPIC} %.

Tämän perheen [#ffffff]HARVINAISTEN[#] sankarien ominaisuudet nousevat {RARE} %."
"battle.battlespecificheroeffect.description.monster_island_bonus.rarity_3","[#!]{RARE0} %[#] hyökkäystä, [#!]{RARE1} %[#] puolustusta, [#!]{RARE2} %[#] terveyttä."
"battle.battlespecificheroeffect.description.monster_island_bonus.rarity_4","[#!]{EPIC0} %[#] hyökkäystä, [#!]{EPIC1} %[#] puolustusta, [#!]{EPIC2} %[#] terveyttä."
"battle.battlespecificheroeffect.description.monster_island_bonus.rarity_5","[#!]{LEGENDARY0} %[#] hyökkäystä, [#!]{LEGENDARY1} %[#] puolustusta, [#!]{LEGENDARY2} %[#] terveyttä."
"battle.battlespecificheroeffect.description.questbooster","[#!]{ATTACK} %[#] hyökkäystä, [#!]{DEFENSE} %[#] puolustusta, [#!]{HEALTH} %[#] terveyttä."
"battle.battlespecificheroeffect.description.rested","Ensimmäinen taistelu Myyttistä titaania vastaan: [#!]{ATTACK} %[#] hyökkäystä, [#!]{MANAREGEN} %[#] manatuotantoa"
"battle.battlespecificheroeffect.description.season5_stage_hero_bonus","[#!]{ATTACK} %[#] hyökkäystä, [#!]{DEFENSE} %[#] puolustusta, [#!]{HEALTH} %[#] terveyttä."
"battle.battlespecificheroeffect.description.shadow_quest_bonus","[#!]{ATTACK} %[#] hyökkäystä, [#!]{DEFENSE} %[#] puolustusta, [#!]{HEALTH} %[#] terveyttä."
"battle.battlespecificheroeffect.description.summer_bonus","[#!]{ATTACK} %[#] hyökkäystä, [#!]{DEFENSE} %[#] puolustusta, [#!]{HEALTH} %[#] terveyttä."
"battle.battlespecificheroeffect.description.summer_brawl","Kaikki tapahtumaperheisiin kuulumattomat sankarit saavat päälleen kaamean kanakirouksen!

[#!]{ATTACK} %[#] hyökkäystä, [#!]{DEFENSE} %[#] puolustusta, [#!]{HEALTH} %[#] terveyttä, [#!]{MANAREGEN} %[#] manatuotantoa."
"battle.battlespecificheroeffect.description.summer_brawl_part_2","Kaikki tapahtumaperheisiin kuulumattomat sankarit saavat päälleen kaamean kanakirouksen!

[#!]{ATTACK} %[#] hyökkäystä, [#!]{DEFENSE} %[#] puolustusta, [#!]{HEALTH} %[#] terveyttä, [#!]{MANAREGEN} %[#] manatuotantoa."
"battle.battlespecificheroeffect.description.tales1_stage_hero_bonus","[#!]{ATTACK} %[#] hyökkäystä, [#!]{DEFENSE} %[#] puolustusta, [#!]{HEALTH} %[#] terveyttä."
"battle.battlespecificheroeffect.description.temple_challengers_bane","[#!]{ATTACK} %[#] hyökkäystä, [#!]{DEFENSE} %[#] puolustusta, [#!]{HEALTH} %[#] terveyttä."
"battle.battlespecificheroeffect.description.temple_challengers_boon","[#!]{ATTACK} %[#] hyökkäystä, [#!]{DEFENSE} %[#] puolustusta, [#!]{HEALTH} %[#] terveyttä."
"battle.battlespecificheroeffect.description.valentines_bonus","[#!]{ATTACK} %[#] hyökkäystä, [#!]{DEFENSE} %[#] puolustusta, [#!]{HEALTH} %[#] terveyttä."
"battle.battlespecificheroeffect.description.valentines_brawl","[#!]{ATTACK} %[#] hyökkäystä, [#!]{DEFENSE} %[#] puolustusta, [#!]{HEALTH} %[#] terveyttä, [#!]{MANAREGEN} %[#] manatuotantoa."
"battle.battlespecificheroeffect.extended.description.christmas_common_booster","Joulupukin tehostinbonus on käytössä!
Tässä tapahtumassa tavallisilla sankareilla on seuraava bonus:"
"battle.battlespecificheroeffect.extended.description.christmas_epic_booster","Joulupukin tehostinbonus on käytössä!
Tässä tapahtumassa eeppisillä sankareilla on seuraava bonus:"
"battle.battlespecificheroeffect.extended.description.christmas_legendary_booster","Joulupukin tehostinbonus on käytössä!
Tässä tapahtumassa legendaarisilla sankareilla on seuraava bonus:"
"battle.battlespecificheroeffect.extended.description.christmas_rare_booster","Joulupukin tehostinbonus on käytössä!
Tässä tapahtumassa harvinaisilla sankareilla on seuraava bonus:"
"battle.battlespecificheroeffect.extended.description.christmas_uncommon_booster","Joulupukin tehostinbonus on käytössä!
Tässä tapahtumassa epätavallisilla sankareilla on seuraava bonus:"
"battle.battlespecificheroeffect.extended.description.event_hero_debuff_challenge_festival","Kaikki tapahtumaperheisiin kuulumattomat sankarit saavat päälleen kaamean kanakirouksen!"
"battle.battlespecificheroeffect.extended.description.increasing_war_attack_bonus","Jokainen tässä sodassa käytetty ryhmä on vahvempi!"
