"KEY","TEXT"
"dialog.fast_battle.vip_inactive.title","نخبة توفير الوقت غير نشطة"
"dialog.feedback.message","آسفون لذلك! كيف يمكننا أن نحسن تجربتك؟"
"dialog.feedback.title","الآراء"
"dialog.hero_roster_capacity.message","كادت لائحة أبطالك أن تتجاوز قدرة استيعاب اللعبة. قد يتسبب هذا في حدوث عطل في لعبتك؛ ما ينتج عنه مشكلات في الأداء، أو عدم القدرة على الدخول إلى اللعبة.

نوصي بشدة بالتواصل مع دعم اللاعبين في أقرب وقت ممكن. نوصي أيضًا بخفض العدد في لائحتك قدر المستطاع"
"dialog.hero_roster_capacity.title","توشك قدرة استيعاب لائحتك على بلوغ الحد الأقصى"
"dialog.inbox_capacity.message","يمكننا رؤية أن صندوق الوارد لديك كاد يتجاوز قدرة استيعاب اللعبة. قد يتسبب هذا في حدوث عطل في لعبتك؛ ما ينتج عنه مشكلات في الأداء، أو عدم القدرة على الدخول إلى اللعبة.

نوصي بشدة بحذف الرسائل المقروءة، والتواصل مع دعم اللاعبين في أقرب وقت ممكن."
"dialog.inbox_capacity.title","توشك قدرة استيعاب صندوق الوارد على بلوغ الحد الأقصى"
"dialog.legal_migration.description","يجب أن تقبل شروطنا الجديدة للعب بعد 28 فبراير 2024."
"dialog.legal_migration.link","شروط الخدمة"
"dialog.legal_migration.subtitle","سيتم تغيير شروطنا القانونية في 28 فبراير 2024."
"dialog.legal_migration.title","تحديث شروط الخدمة"
"dialog.loginfailure.message","حدث خطأ أثناء محاولة تسجيل الدخول إلى خدمات ألعاب Google Play.

يُرجى إعادة المحاولة لاحقًا، أو المتابعة دون تسجيل الدخول."
"dialog.loginfailure.title","خطأ في تسجيل الدخول"
"dialog.loot_ticket.in_quest","هل تريد إعادة لعب مرحلة التنقيب فورًا؟"
"dialog.loot_ticket.level_not_completed.message","لا يمكن استخدام بطاقات الغنيمة إلا للمراحل التي أكملتها مرة واحدة على الأقل من قبل."
"dialog.loot_ticket.level_not_completed.title","لم تكتمل المرحلة"
"dialog.loot_ticket.vip_timesaver_inactive.message","لا يمكن استخدام بطاقات الغنيمة في المهام إلا عندما تكون [#!]نخبة توفير الوقت[#] نشطة. يرجى أيضًا ملاحظة أنه لا يمكن استخدام  بطاقات الغنيمة إلا للمراحل التي أكملتها مرة واحدة على الأقل من قبل.

[#!]احصل على نخبة توفير الوقت من المتجر الآن![#]"
"dialog.loot_ticket.vip_timesaver_inactive.title","نخبة توفير الوقت غير نشطة"
"dialog.mercenary_war.disabled.body","لقد أبطلنا حرب الممالك الثلاث مؤقتًا. نعتذر عن أي إزعاج سببه هذا الأمر!"
"dialog.mercenary_war.disabled.title","تم تعطيل حرب الممالك الثلاث"
"dialog.out_of_loot_tickets.message","اعثر على المزيد من [#!]المهمات المطلوبة[#]، [#!]معارك العمالقة[#] و[#!]حروب التحالفات[#]."
"dialog.out_of_loot_tickets.message.dragon","العثور على المزيد من المتجر."
"dialog.out_of_loot_tickets.message.vip_inactive","يبدو أن بطاقات الغنيمة قد نفدت منك.

اعثر على المزيد من [#!]المهمات المطلوبة[#]، و[#!]معارك العمالقة[#] و[#!]حروب التحالفات[#].

 يمكنك أيضًا أن تحصل على المزيد من بطاقات الغنيمة يوميًّا مع [#!]بطاقة النخبة[#]، أو [#!]نخبة توفير الوقت[#] نشطة! متوفرة الآن في المتجر!"
"dialog.out_of_loot_tickets.title","نفذت بطاقات الغنيمة"
"dialog.piggybank.confirm_trash","هل أنت متأكد أنك تريد إعادة تدوير جميع الأغراض في بالون الجن وتدميرها؟"
"dialog.pushnotification.title","إشعار جديد"
"dialog.pvp_shield.confirm_disabling","لديك [#!]درع مداهمة[#] ناشط. لا يمكنك أن تبدأ مداهمة فيما تملك درعاً ناشطاً. توافق عبر متابعتك على أن تتم إزالة درعك."
"dialog.questteaminvalid.message","الترتيب المختار لا يتلاءم مع [#!]متطلبات[#] هذه المهمة."
"dialog.rating.enjoy","تستمتع ببناء امبراطوريتك؟"
"dialog.rating.high","5 نجوم"
"dialog.rating.low","1-4 نجوم"
"dialog.rating.question","كيف تقيّم Empires & Puzzles؟"
"dialog.rating.title","المغامرة تنتظرك!"
"dialog.reconnect.message.bundles.downloaderror","طرأ خطأ في الاتصال. قد يسبب المخدم الفرعي ذلك. يرجى التفقد من إعدادات شبكتك أو تجربة شبكة أخرى."
"dialog.reconnect.message.network","خطأ في الاتصال. يرجى تفقد اتصال الانترنت الخاص بك أو تجربة شبكة أخرى."
"dialog.reconnect.message.server.admin_modification","تم فصل اتصالك من اللعبة."
"dialog.reconnect.message.server.banned","تم تعليق هذا الحساب. إذا كنت تعتقد أنّ هناك خطأ، يرجى الاتصال بخدمة مساعدة اللاعبين."
"dialog.reconnect.message.server.banned.common","{0} إذا كنت تعتقد أنّ هناك خطأ، يرجى الاتصال بخدمة مساعدة اللاعبين."
"dialog.reconnect.message.server.banned.deleted","تم حذف الحساب"
"dialog.reconnect.message.server.banned.deletion_pending","في انتظار حذف الحساب"
"dialog.reconnect.message.server.banned.inappropriate","تصرف غير لائق"
"dialog.reconnect.message.server.banned.migrated","تم الترحيل إلى حساب جديد"
"dialog.reconnect.message.server.banned.perm.header","تمّ تعليق هذا الحساب. السبب: {0}"
"dialog.reconnect.message.server.banned.suspicious","نشاط مشبوه"
"dialog.reconnect.message.server.banned.temp.header_no_reason","تمّ تعليق هذا الحساب مؤقتاً. الوقت المتبقي: {0}"
"dialog.reconnect.message.server.banned.temp.header_with_reason","تمّ تعليق هذا الحساب مؤقتاً. السبب: {0}. الوقت المتبقي: {1}."
"dialog.reconnect.message.server.banned.temporary","جاري التحقيق في الحساب، الحساب معلق مؤقتاً."
"dialog.reconnect.message.server.banned.terms","انتهاكات شروط الخدمة"
"dialog.reconnect.message.server.banned_with_reason","تم تعليق هذا الحساب. السبب: {0}.

إذا كنت تعتقد أنّ هناك خطأ، يرجى الاتصال بخدمة مساعدة اللاعبين."
"dialog.reconnect.message.server.concurrent_login","تمّ إخراجك بسبب تسجيل دخول متزامن من جهاز آخر."
"dialog.reconnect.message.server.device.deleted","تمّ حذف هذا الحساب بسبب طلب حذف الحساب ولا يمكن استعادته."
"dialog.reconnect.message.server.idle","تم فصل اتصالك بسبب توقف نشاطك"
"dialog.reconnect.message.server.overload","خادمينا يعملون بأقصى طاقة ممكنة. يرجى منكم معاودة المحاولة بعد قليل. نأسف على الإزعاج!"
"dialog.reconnect.message.standalone.disabled","تم تعطيل E&P Plus حاليًّا. يُرجى استخدام نسخة Empires & Puzzles التي تم تنزيلها من المتجر، والمحاولة مجددًا لاحقًا."
"dialog.reconnect.message.standalone.region_block","لسوء الحظ E&P Plus غير متوفرة حاليًّا في منطقتك. يُرجى استخدام نسخة Empires & Puzzles التي تم تنزيلها من المتجر."
"dialog.reconnect.message.unknown","ورد خطأ غير متوقع: {0} يرجي إعادة المحاولة."
"dialog.reconnect.message.unknown.simple","ورد خطأ غير متوقع. يرجي إعادة المحاولة."
"dialog.reconnect.message.update","خطأ في الاتصال. يرجى معاودة المحاولة لاحقاً."
"dialog.reconnect.title.bundles.downloaderror","خطأ في الاتصال"
"dialog.reconnect.title.network","خطأ في الاتصال"
"dialog.reconnect.title.server.admin_modification","غير متصل بالشبكة"
"dialog.reconnect.title.server.banned","تم تعليق الحساب"
"dialog.reconnect.title.server.concurrent_login","تسجيل دخول متزامن"
"dialog.reconnect.title.server.device.deleted","تم حذف الحساب"
"dialog.reconnect.title.server.idle","هل من أحد هنا؟"
"dialog.reconnect.title.server.overload","الخادم مزدحم"
"dialog.reconnect.title.standalone.disabled","تسجيل الدخول غير متاح"
"dialog.reconnect.title.standalone.region_block","تسجيل الدخول غير متاح"
"dialog.reconnect.title.unknown","خطأ غير متوقع"
"dialog.reconnect.title.update","خطأ في الاتصال"
"dialog.season2.description","أهلاً في أرخبيل الدوامات! انطلق في مغامرة ملحمية لحلّ ألغاز أطلانطس..."
"dialog.season3.description","تنقلك البوابة إلى عالم الفصل III السحري! العوالم التسعة تنتظرك!"
"dialog.season4.description","مرحبًا بك في الموسم [#!]الرابع[#]! ابدأ رحلتك إلى العالم السفلي..."
"dialog.season5.description","مرحباً بكم في الموسم [#!]V[#]!  انطلق في مغامرة جديدة لحل ألغاز [#!]كيميث، سيادة الكثبان الرملية الأبدية[#]..."
"dialog.teaminvalid.message","الترتيب المختار لا يتلاءم مع [#!]متطلبات[#] مستوى الصعوبة الخاص [#!]بالحدث[#]."
"dialog.teaminvalid.title","الفريق غير مستعدّ"
"dialog.terms_of_service.accept","قبول"
"dialog.terms_of_service.description.existing_player","لقد قمنا بتحديث شروط الخدمة الخاصة بنا. بالضغط على زر [#ffffff]قبول[#] أدناه، فإنك توافق على شروط الخدمة، وتقر بتطبيق سياسة الخصوصية."
"dialog.terms_of_service.description.new_player","بالضغط على زر [#!]قبول[#] أدناه، فإنك توافق على شروط الخدمة، وتقر بتطبيق سياسة الخصوصية."
"dialog.terms_of_service.description.standalone","وتُقر أيضًا بأن ضوابط الإنفاق على جهازك و/أو إعدادات الدفع على Google Play (بما في ذلك التحقق من الشراء، وإعدادات النفقات) لن تنطبق على عمليات الشراء داخل اللعبة."
"dialog.timeskip.confirm.message","هل تريد تخطي [#!]{0}[#] من المؤقت بإنفاق ما يلي؟"
"dialog.timeskip.confirm.message.overflow","أنت على وشك تخطي [#!]{0}[#] من المؤقت. {1} يمكن تخطي المزيد من الوقت بمعززات السرعة المحددة لكن هذا المؤقت أقصر. [#!]هل تريد إنهاء المؤقت بمعززات السرعة هذه؟[#]"
"dialog.timeskip.confirm.title","تأكيد الاختيار"
"dialog.timeskip.current.description","قبل استخدام معززات السرعة:"
"dialog.timeskip.empty.message","لم تحدد أي معززات سرعة."
"dialog.timeskip.empty.title","لا توجد معززات سرعة محددة"
"dialog.timeskip.expired.message","لقد انتهت صلاحية هذا المؤقت بالفعل. لذا لا يمكنك استخدام معززات سرعة عليه بعد الآن."
"dialog.timeskip.expired.title","انتهت صلاحية المؤقت"
"dialog.timeskip.finished","انتهى المؤقت!"
"dialog.timeskip.reduced.description","بعد استخدام معززات السرعة:"
"dialog.timeskip.title","تخطي الانتظار"
"dialog.tome_selection.empty","لا تتوفر كتب."
"dialog.tome_selection.title","الكتب المتاحة"
"dialog.unsupported_player_version.message","لقد لعبت اللعبة مؤخرًا باستخدام إصدار أحدث من المثبّت حاليًا على هذا الجهاز. يرجى تنزيل أحدث إصدار من المتجر أو متابعة اللعب على جهاز آخر."
"dialog.unsupported_player_version.title","التحديث مطلوب"
"dialog.untoldtales1.unlocked.description","تم فتح الحكايات المخفية I الآن في عرض الخريطة!

غُص في أعماق المحيط، واكتشف ألغاز الأعماق."
"dialog.untoldtales1.unlocked.title","تم فتح الحكايات المخفية I!"
"dialog.untoldtales2.unlocked.description","تم فتح الحكايات المخفية 2 الآن في عرض الخريطة!

سافر إلى أرض نيدافيلير لاكتشاف الكنوز المخفية هناك."
"dialog.untoldtales2.unlocked.title","تم فتح الحكايات المخفية 2!"
"dialog.update.message","أخبار رائعة! هناك إصدار جديد متوفر في المتجر."
"dialog.update.title","التحديث متوفر"
"dialog.vppa.accept","قبول"
"dialog.vppa.description","تعمل Empires and Puzzles مع خدمات الغير للدعايا والأغراض التحليلية، ولتحسين تجربة لعبك.

بالاستمرار، فإنك توافق على أنه يجوز لنا مشاركة معلوماتك الشخصية، ومشاهدات الفيديو الخاصك بك مع أطراف خارجية.

لمزيد من الخيارات والمعلومات، يُرجى التوجه إلى إعدادات لعبتك."
"direct_pay.notification.unavailable","الدفع المباشر غير متاح هنا"
"direct_pay_popup.info","قم بتفعيل [#5fe7ff]الدفع المباشر[#] للحصول على قيمة أكبر على المشتريات"
"direct_pay_popup.info.enabled","تم تفعيل الدفع المباشر!"
"direct_pay_popup.tag","صفقة أفضل"
"direct_pay_popup.title","اشترِ مباشرة، واحصل على صفقة أفضل"
"direct_pay_toggle.description.better_deal","صفقة أفضل"
"direct_pay_toggle.description.disabled","غير متاح!"
"direct_pay_toggle.title","الدفع المباشر"
"direct_store_popup.info","زُر [#5fe7ff]empiresandpuzzles.com[#] للحصول على قيمة إضافية بنسبة [#5fe7ff]10%[#] على المشتريات"
"direct_store_popup.link","زُر المتجر"
"direct_store_popup.tag","10% أكثر"
"direct_store_popup.title","اشترِ مباشرة ووفر!"
"download.error.message","طرأت مشكلة خلال التحميل. يرجى التأكد من اتصال الانترنت!"
"download.error.title","خطأ في التحميل"
"download.size.mb","{0} ميجا بايت"
"dragoncap.description","حدود لائحة تنانينك"
"dragoncap.name","قدرة استيعاب التنانين"
"dragoncap.notenough.expand","توسّع"
"dragoncap.notenough.fightanyway","قاتل بالرغم من ذلك!"
"dragoncap.notenough.message","بلغت العدد الأقصى من [#!]التنانين[#]. لا يمكنك أن تدرب المزيد أو أن تتلقاهم كغنيمة من المعارك. [#!]ارفع مستوى[#] التنانين لإفراغ بعض المساحة أو وسِّع [#!]سِعة التنانين[#] عبر الحصول على الخبرة."
"dragoncard.disclaimer","ملاحظة: المعلومات الواردة أعلاه هي نظرة عامة على التنين بعد أن يتم تصعيده، ويبلغ أعلى مستوى له."
"dragoncard.disclaimer.improved","ملاحظة: المعلومات الواردة أعلاه هي نظرة عامة على التنين بعد أن يتم تصعيده، ويبلغ أعلى مستوى له بعد اختراق الحد الأقصى واكتمال لوح المواهب الخاص به."
"dragoncard.disclaimermax","لم يتم الوصول إلى الحد الأقصى من [#ff3838]المهارة الخاصة[#] لهذا التنين. قم بالتضحية بالمزيد من التنانين لترقية مستوى المهارة الخاصة."
"dragoncard.spirit.info.message","إذا كان هذا التنين مجهزًا باعتباره تنينًا مساعدًا في فريق البطل، فستضاف مكافأة الروح إلى الإحصاءات الأساسية لجميع الأبطال في هذا الفريق.

يمكن زيادة مكافأة الروح عن طريق ترقية هذا التنين ورفعه إلى أعلى مستوى."
"dragoncard.spirit.info.message.unavailable","هذا التنين ليس له مكافآت إحصائيات روح."
"dragoncard.spirit.stats.description","[*] مكافأة الهجوم: [#!]+{0}[#]
[*]مكافأة الدفاع: [#!]+{1}[#]
[*]مكافأة الصحة: [#!]+{2}[#]"
"dragoncard.stats.description.level","يشير المستوى إلى تقدم التنين في التدريب."
"dragoncard.stats.description.power","تظهر القوة قوة تنينك في المعركة.

ارفع مستوى تنينك، وصعّده لتزيد القوة."
"dragoncard.stats.description.stars","تشير ندرة التنين إلى كم هو نادر وقوي.

الندرة من الأدنى إلى الأعلى: عادي، وغير عادي، ونادر، وملحمي، وأسطوري."
"dragoncard.support.info.message","يمكن استخدام مهارة المساعدة فقط في حالة تجهيز هذا التنين بصفته تنينًا مساعدًا في فريق بطل.

التأثيرات التي تؤثر حصرًا على المهارات الخاصة لا تؤثر على مهارات المساعدة."
"dragoncard.support.info.message.unavailable","هذا التنين ليس له مهارة مساعدة."
"dragoncard.trainerdisclaimer","ملاحظة: يكون التنانين المدربون دائمًا مصعدين ومستواهم مرتفعًا إلى أقصى حد."
"dragonportrait.alreadyused","التنين مُستخدم بالفعل!"
"dragonportrait.cannotcommend","لا يمكن الإشادة!"
"dragonportrait.dragoninleague","هذا التنين في فريق دفاعك في الدوري!"
"dragonportrait.dragoninparty","هذا التنين في حزبك!"
"dragonportrait.dragoninwar","هذا التنين في فريق دفاعك في الحرب!"
"dragonportrait.isassistcharacter","هذا التنين يساعد فريق بطل!"
"dragonportrait.isfavorite","هذا التنين بين المفضلين لديك!"
"dragonportrait.notallowed","لا يُسمح بهذا التنين!"
"dragonportrait.raidtournament","هذا التنين في فريق دفاع مباراة المداهمة الخاص بك!"
"dragonroster.choosedragon.ascension","اختر تنينًا لتصعيده"
"dragonroster.choosedragon.levelup","اختر تنينًا لترقيته"
"dragonroster.commend","أشِد بالتنانين للحصول على المكافآت!"
"dragonroster.commend.info","يمكنك [#!]الإشادة[#] بالتنانين بعد صعودها وترقية مستواها بالكامل للحصول على مكافآت إضافية!"
"dragonroster.dragonhearts","قلوب التنانين: [#!]{0}[#]/[#!]{1}[#]"
"dragonroster.getmore","استدعاء التنانين"
"dragonroster.maxselection","يمكنك أن تختار فقط {0} من التنانين كحد أقصى لتتدرب معهم!"
"dragonroster.slotsused","[#!]قدرة استيعاب التنانين:[#] {0}"
"dragonroster.tapdragon","اختر تنينًا [#!]لترفع مستواه[#] أو [#!]لتصعّده[#]"
"dragonroster.title","لائحة التنانين"
"dragons.name.dragon_aranth","أرانث"
"dragons.name.dragon_ardentis","أردنتس"
"dragons.name.dragon_ardere","أردير"
"dragons.name.dragon_ashenheart","آشينهارت"
"dragons.name.dragon_barry","باري"
"dragons.name.dragon_bathosh","باثوش"
"dragons.name.dragon_belzaas","بلازاس"
"dragons.name.dragon_blaze","لهب"
"dragons.name.dragon_bonefang","بونفانغ"
"dragons.name.dragon_ceestraze","سيستراز"
"dragons.name.dragon_cindron","سندرون"
"dragons.name.dragon_croakster","كروكستر"
"dragons.name.dragon_cuddlewing","كادلونغ"
"dragons.name.dragon_deathflayer","ديثفلاير"
"dragons.name.dragon_decoris","ديكوريس"
"dragons.name.dragon_doombringer","جالب العذاب"
"dragons.name.dragon_doomweaver","دوم ويفر"
"dragons.name.dragon_dreamcatcher","صائد الأحلام"
"dragons.name.dragon_duskwing","داسكوينغ"
"dragons.name.dragon_elderclaw","إلدركلو"
"dragons.name.dragon_emner","إيمنر"
"dragons.name.dragon_eotei","يوتيه"
"dragons.name.dragon_erudius","إيروديوس"
"dragons.name.dragon_ethir","إيثر"
"dragons.name.dragon_everglide","إيفرغلايد"
"dragons.name.dragon_fantomo","فانتومو"
"dragons.name.dragon_firestorm","فايرستورم"
"dragons.name.dragon_firewing","فاير وينغ"
"dragons.name.dragon_flamevine","فليمفاين"
"dragons.name.dragon_flumen","فلومن"
"dragons.name.dragon_flutterfly","فلاترفلاي"
"dragons.name.dragon_forto","فورتو"
"dragons.name.dragon_froastyx","فروستيكس"
"dragons.name.dragon_frosthowl","فروستهاول"
"dragons.name.dragon_gallakhran","غالاخران"
"dragons.name.dragon_glacio","غلاسيو"
"dragons.name.dragon_glimmerwave","غليمرويف"
"dragons.name.dragon_glimmerwing","غليمرونغ"
"dragons.name.dragon_goldbeak","جولدبيك"
"dragons.name.dragon_gonthrox","غونثروكس"
"dragons.name.dragon_harmonis","هارمونيس"
"dragons.name.dragon_hightide","هاي تايد"
"dragons.name.dragon_ignis","إغنس"
"dragons.name.dragon_jawbreaker","جوبريكر"
"dragons.name.dragon_khimelles","كيملس"
"dragons.name.dragon_kranio","كرانيو"
"dragons.name.dragon_krio","كريو"
"dragons.name.dragon_lacerto","لاسيرتو"
"dragons.name.dragon_leafheart","ليفهارت"
"dragons.name.dragon_leafwind","ليفوند"
"dragons.name.dragon_leafy","ليفي"
"dragons.name.dragon_luminare","لومينار"
"dragons.name.dragon_lux","لكس"
"dragons.name.dragon_marmora","مارمورا"
"dragons.name.dragon_marzul","مارزول"
"dragons.name.dragon_mordax","مورداكس"
"dragons.name.dragon_mordoth","موردوث"
"dragons.name.dragon_nightwing","جناح الليل"
"dragons.name.dragon_nimblewing","نمبلونغ"
"dragons.name.dragon_noctur","نوكتور"
"dragons.name.dragon_ombro","أومبرو"
"dragons.name.dragon_owlford","آولفورد"
"dragons.name.dragon_pearlwing","بيرلوينغ"
"dragons.name.dragon_petalburst","بيتالبيرست"
"dragons.name.dragon_phebix","فيبيكس"
"dragons.name.dragon_preenakh","بريناخ"
"dragons.name.dragon_primula","بريمولا"
"dragons.name.dragon_procyon","بروكيون"
"dragons.name.dragon_rangifer","رانغفير"
"dragons.name.dragon_razorgrip","رازورغريب"
"dragons.name.dragon_regium","ريجيوم"
"dragons.name.dragon_rosette","روزيت"
"dragons.name.dragon_rusty","رصتي"
"dragons.name.dragon_saestrasz","سايستراز"
"dragons.name.dragon_sassy","ساسي"
"dragons.name.dragon_shen_lin","شين لين"
"dragons.name.dragon_silva","سيلفا"
"dragons.name.dragon_skydancer","راقص السماء"
"dragons.name.dragon_smoldercoil","سمولدركويل"
"dragons.name.dragon_snowy","سنووي"
"dragons.name.dragon_solis","سوليس"
"dragons.name.dragon_sparky","سباركي"
"dragons.name.dragon_spiculum","سبكيلم"
"dragons.name.dragon_spud","سباد"
"dragons.name.dragon_stargazer","مراقب النجوم"
"dragons.name.dragon_sting","ستينغ"
"dragons.name.dragon_stormcaller","جالب العاصفة"
"dragons.name.dragon_strigo","ستريغو"
"dragons.name.dragon_stumper","ستامبر"
"dragons.name.dragon_talonshine","تالونشاين"
"dragons.name.dragon_terrorclaw","تيروكلو"
"dragons.name.dragon_timewatcher","تايمواتشر"
"dragons.name.dragon_trezoro","تريزورو"
"dragons.name.dragon_tropicus","تروبيكوس"
"dragons.name.dragon_ursus","أورسوس"
"dragons.name.dragon_veneno","فنينو"
"dragons.name.dragon_vesperi","فسبيري"
"dragons.name.dragon_viletusk","فايلتاسك"
"dragons.name.dragon_wildheart","وايلدهارت"
"dragons.name.dragon_xiao_fang","شاو فانغ"
"dragons.name.dragon_xondar","زوندار"
"dragons.name.dragon_yvestrasza","إيفستراتشا"
"dragons.name.dragon_zostrasz","زوستراز"
"dragons.name.test_dragon_green_epic","التنين الملحمي الأخضر"
"dragons.name.test_dragon_green_legendary","التنين الأسطوري الأخضر"
"dragons.name.test_dragon_green_rare","التنين النادر الأخضر"
"dragons.name.test_dragon_purple_rare","التنين النادر الأرجواني"
"dragons.name.test_dragon_red_epic","التنين الملحمي الأحمر"
"dragons.name.trainer","التنين المدرب"
"dragons.name.trainer_rainbow_novice","التنين الوليد"
"dragons.name_fancy.dragon_aranth","حارس تاريخ التنانين"
"dragons.name_fancy.dragon_ardentis","تنين النار الحماسي"
"dragons.name_fancy.dragon_ardere","صغير التنين الفارس"
"dragons.name_fancy.dragon_ashenheart","سيد المعركة القديم"
"dragons.name_fancy.dragon_barry","التوتة الغاضبة"
"dragons.name_fancy.dragon_bathosh","تنين الجحيم الأخضر"
"dragons.name_fancy.dragon_belzaas","عازف بوق الاحتفالات التنينية"
"dragons.name_fancy.dragon_blaze","تنين القلب الناري"
"dragons.name_fancy.dragon_bonefang","البهيموث غير المقيد"
"dragons.name_fancy.dragon_ceestraze","الوحش المهووس بالجبن"
"dragons.name_fancy.dragon_cindron","تنين مدرع شرس"
"dragons.name_fancy.dragon_croakster","برمائي مجنح"
"dragons.name_fancy.dragon_cuddlewing","صغير التنين الرضيع"
"dragons.name_fancy.dragon_deathflayer","بطل التنين المجنّح"
"dragons.name_fancy.dragon_decoris","تنين الصيف الساحر"
"dragons.name_fancy.dragon_doombringer","تنين جبل الغضب"
"dragons.name_fancy.dragon_doomweaver","حرفي فنون الظلام"
"dragons.name_fancy.dragon_dreamcatcher","تنين الليل"
"dragons.name_fancy.dragon_duskwing","دريك الخفاش المروع"
"dragons.name_fancy.dragon_elderclaw","راعي الهررة"
"dragons.name_fancy.dragon_emner","المؤدي المبهرج"
"dragons.name_fancy.dragon_eotei","تنين البحر العميق"
"dragons.name_fancy.dragon_erudius","حارس مكتبة التنين القديم"
"dragons.name_fancy.dragon_ethir","تنين النفايات السامة"
"dragons.name_fancy.dragon_everglide","تنين الفأر القمري"
"dragons.name_fancy.dragon_fantomo","تنين الخريف العجيب"
"dragons.name_fancy.dragon_firestorm","جالب الفوضى"
"dragons.name_fancy.dragon_firewing","التنين الطباخ"
"dragons.name_fancy.dragon_flamevine","الثعبان الشرس"
"dragons.name_fancy.dragon_flumen","صغير تنين النهر"
"dragons.name_fancy.dragon_flutterfly","المُلقح الرقيق"
"dragons.name_fancy.dragon_forto","وحيد القرن الناري الطائر"
"dragons.name_fancy.dragon_froastyx","تنين النمر من قمم الشمال"
"dragons.name_fancy.dragon_frosthowl","حامي غلاسيرز"
"dragons.name_fancy.dragon_frosty","صغير تنين الجليد"
"dragons.name_fancy.dragon_gallakhran","سمكة الثعبان الحارسة"
"dragons.name_fancy.dragon_glacio","تنين القطب الشمالي"
"dragons.name_fancy.dragon_glimmerwave","ثعبان الختم اللامع"
"dragons.name_fancy.dragon_glimmerwing","صغير التنين الذهبي"
"dragons.name_fancy.dragon_goldbeak","كانز الكنوز"
"dragons.name_fancy.dragon_gonthrox","تنين الماعز المهيب"
"dragons.name_fancy.dragon_harmonis","عازف قديم"
"dragons.name_fancy.dragon_hightide","مراقب الكنز الغارق"
"dragons.name_fancy.dragon_ignis","حارس تحف التنانين"
"dragons.name_fancy.dragon_jawbreaker","التنين المتوحّش الجائع"
"dragons.name_fancy.dragon_khimelles","التنين الفطِن"
"dragons.name_fancy.dragon_kranio","جامع الجماجم الطائرة"
"dragons.name_fancy.dragon_krio","صغير التنين الشرس"
"dragons.name_fancy.dragon_lacerto","بطل الانزلاق الخطِر"
"dragons.name_fancy.dragon_leafheart","تنين القيقب"
"dragons.name_fancy.dragon_leafwind","صغير التنين الورقة"
"dragons.name_fancy.dragon_leafy","قطرة قطبية"
"dragons.name_fancy.dragon_luminare","صغير تنين مضيء"
"dragons.name_fancy.dragon_lux","حارس الضوء"
"dragons.name_fancy.dragon_marmora","حارس جبل الثعبان"
"dragons.name_fancy.dragon_marzul","""مارو دراجون"" غير منقوش"
"dragons.name_fancy.dragon_mordax","رعب خليج الناسك"
"dragons.name_fancy.dragon_mordoth","تنين الصدع الفوضوي"
"dragons.name_fancy.dragon_nightwing","البومة الغامضة"
"dragons.name_fancy.dragon_nimblewing","التنين الفراشي السحلية"
"dragons.name_fancy.dragon_noctur","جناح التنين ذو الشفرة"
"dragons.name_fancy.dragon_ombro","ساكن الكهف القطبي"
"dragons.name_fancy.dragon_owlford","الحارس المجنح"
"dragons.name_fancy.dragon_pearlwing","حاصد اللؤلؤ"
"dragons.name_fancy.dragon_petalburst","الرشيق"
"dragons.name_fancy.dragon_phebix","التنين الصغير الواثب"
"dragons.name_fancy.dragon_preenakh","معالج الأرواح طائر التنين"
"dragons.name_fancy.dragon_primula","تنين الربيع المرح"
"dragons.name_fancy.dragon_procyon","جامع القمامة"
"dragons.name_fancy.dragon_rangifer","تنين الشتاء الواهب"
"dragons.name_fancy.dragon_razorgrip","التنين القرد الليلي"
"dragons.name_fancy.dragon_regium","ولي عهد نظام التنين"
"dragons.name_fancy.dragon_rosette","زهرة متفتحة"
"dragons.name_fancy.dragon_rusty","المخادع الشقي"
"dragons.name_fancy.dragon_saestrasz","تنين البستان الأبدي"
"dragons.name_fancy.dragon_sassy","مدمر القطب"
"dragons.name_fancy.dragon_shadowfang","تنين الوادي الخامل"
"dragons.name_fancy.dragon_shen_lin","ثعبان الغابة"
"dragons.name_fancy.dragon_silva","صغير التنين بالغابة"
"dragons.name_fancy.dragon_skydancer","التنين السرعوف"
"dragons.name_fancy.dragon_smoldercoil","وايفرن مولود من الحمم"
"dragons.name_fancy.dragon_snowy","صغير تنين الجليد"
"dragons.name_fancy.dragon_solis","صغير تنين الشمس"
"dragons.name_fancy.dragon_sparky","ثعبان الريش الطائر"
"dragons.name_fancy.dragon_spiculum","التنين ذو البشرة ذات الأشواك"
"dragons.name_fancy.dragon_spud","المقتص المقنع"
"dragons.name_fancy.dragon_stargazer","التنين المجنح السديم"
"dragons.name_fancy.dragon_sting","حارس الخلية"
"dragons.name_fancy.dragon_stormcaller","غضب السماوات"
"dragons.name_fancy.dragon_strigo","البومة التنين"
"dragons.name_fancy.dragon_stumper","كومة غاضبة من الأغصان"
"dragons.name_fancy.dragon_talonshine","التنين الصغير اللطيف"
"dragons.name_fancy.dragon_terrorclaw","تنين الوادي الخامل"
"dragons.name_fancy.dragon_timewatcher","سفير الزمن"
"dragons.name_fancy.dragon_trezoro","جامع جواهر التنانين"
"dragons.name_fancy.dragon_tropicus","حامي الأجواء الاستوائية"
"dragons.name_fancy.dragon_ursus","الدب الشمسي الطائر"
