"KEY","TEXT"
"heroes.name.guardian_cat_warrior","Muhafız Panter"
"heroes.name.guardian_chameleon","Muhafız Bukalemun"
"heroes.name.guardian_elephant","Koruyucu Fil"
"heroes.name.guardian_falcon_priest","Muhafız Şahin"
"heroes.name.guardian_gazelle","Muhafız Ceylan"
"heroes.name.guardian_gorilla_chieftain","Muhafız Kong"
"heroes.name.guardian_hippo","Muhafız Hipopotam"
"heroes.name.guardian_jackal_assassin","Muhafız Çakal"
"heroes.name.guardian_lemur","Muhafız Lemur"
"heroes.name.guardian_owl_gentleman","Baykuş Muhafızı"
"heroes.name.guardian_zebra","Muhafız Zebra"
"heroes.name.halloween_alucard","Alucard"
"heroes.name.halloween_amber","Amber"
"heroes.name.halloween_ana_belle","Ana-Belle"
"heroes.name.halloween_chester","Chester"
"heroes.name.halloween_edwin","Edwin"
"heroes.name.halloween_francine","Francine"
"heroes.name.halloween_frank","Frank"
"heroes.name.halloween_goopy","Vıcık Vıcık"
"heroes.name.halloween_hortensia","Hortensia"
"heroes.name.halloween_jack","Jack"
"heroes.name.halloween_lucinda","Lucinda"
"heroes.name.halloween_matilda","Matilda"
"heroes.name.halloween_miriam_and_midnight","Miriam ve Gece"
"heroes.name.halloween_vanda","Vanda"
"heroes.name.halloween_wayne","Wayne"
"heroes.name.hidden_dark_god_myztero","Myztero"
"heroes.name.holy_god_aurox","Aurox"
"heroes.name.holy_god_aviana","Aviana"
"heroes.name.holy_god_bai_yeong","Bai Yeong"
"heroes.name.holy_god_celidana","Celidana"
"heroes.name.holy_god_delilah","Delilah"
"heroes.name.holy_god_devana","Devana"
"heroes.name.holy_god_drake_lee","Drake Fong"
"heroes.name.holy_god_faeona","Faeona"
"heroes.name.holy_god_gilligan","Gilligan"
"heroes.name.holy_god_hanitra","Hanitra"
"heroes.name.holy_god_ithar","Ithar"
"heroes.name.holy_god_kara","Kara"
"heroes.name.holy_god_malosi","Malosi"
"heroes.name.holy_god_may","May"
"heroes.name.holy_god_musashi","Musashi"
"heroes.name.holy_god_neith","Neith"
"heroes.name.holy_god_onatel","Onatel"
"heroes.name.holy_god_ranvir","Ranvir"
"heroes.name.holy_god_uraeus","Uraeus"
"heroes.name.holy_god_zora","Zora"
"heroes.name.ice_god_alexandrine","Alexandrine"
"heroes.name.ice_god_areax","Areax"
"heroes.name.ice_god_athena","Athena"
"heroes.name.ice_god_balur","Balur"
"heroes.name.ice_god_callum","Gladius"
"heroes.name.ice_god_claeg","Claeg"
"heroes.name.ice_god_eskimo","Alasie"
"heroes.name.ice_god_frida","Frida"
"heroes.name.ice_god_frosth","Frosth"
"heroes.name.ice_god_glenda","Glenda"
"heroes.name.ice_god_iris","Iris"
"heroes.name.ice_god_klaern","Klaern"
"heroes.name.ice_god_mene","Mene"
"heroes.name.ice_god_miki","Miki"
"heroes.name.ice_god_nerasis","Nerasis"
"heroes.name.ice_god_october","Aegir"
"heroes.name.ice_god_perseus","Perseus"
"heroes.name.ice_god_raffaele","Raffaele"
"heroes.name.ice_god_sini","Sini"
"heroes.name.ice_god_suzuna","Suzuna"
"heroes.name.ice_god_vela","Vela"
"heroes.name.institute_ellery","Ellery"
"heroes.name.institute_emilie","Emilie"
"heroes.name.institute_piper","Piper"
"heroes.name.institute_professor_morryster","Prof. Morryster"
"heroes.name.institute_ryleh","Ryleh"
"heroes.name.journey_change","Chang'e"
"heroes.name.journey_erlang_shen","Erlang Shen"
"heroes.name.journey_general_yin","General Yin"
"heroes.name.journey_heifeng_guai","Heifeng Guai"
"heroes.name.journey_nineheaded_beast","Dokuz Başlı Canavar"
"heroes.name.journey_queen_guowang","Kraliçe Guowang"
"heroes.name.journey_sha_wujing","Sha Wujing"
"heroes.name.journey_sun_wukong","Sun Wukong"
"heroes.name.journey_tang_sanzang","Tang Sanzang"
"heroes.name.journey_xie_zi_jing","Xie Zi Jing"
"heroes.name.journey_xiong_shanjun","Xiong Shanjun"
"heroes.name.journey_xiwangmu","Xiwangmu"
"heroes.name.kalevala_aino","Aino"
"heroes.name.kalevala_iku_turso","Iku-Turso"
"heroes.name.kalevala_ilmarinen","Ilmarinen"
"heroes.name.kalevala_joukahainen","Joukahainen"
"heroes.name.kalevala_kullervo","Kullervo"
"heroes.name.kalevala_lemminkainen","Lemminkäinen"
"heroes.name.kalevala_louhi","Louhi"
"heroes.name.kalevala_mielikki","Mielikki"
"heroes.name.kalevala_mother_lemminkainen","Lemminkäinen Ana"
"heroes.name.kalevala_otso","Otso"
"heroes.name.kalevala_para","Para"
"heroes.name.kalevala_suomuhauki","Suomuhauki"
"heroes.name.kalevala_ukkonen","Ukkonen"
"heroes.name.kalevala_vainamoinen","Väinämöinen"
"heroes.name.kingdom_cao_cao","Cao Cao"
"heroes.name.kingdom_diaochan","Diaochan"
"heroes.name.kingdom_guan_yu","Guan Yu"
"heroes.name.kingdom_jing","Jing"
"heroes.name.kingdom_li","Li"
"heroes.name.kingdom_liu_bei","Liu Bei"
"heroes.name.kingdom_lu_bu","Lu Bu"
"heroes.name.kingdom_sun_quan","Sun Quan"
"heroes.name.kingdom_sun_shangxiang","Sun Shangxiang"
"heroes.name.kingdom_wang_yuanji","Wang Yuanji"
"heroes.name.kingdom_xiahou_dun","Xiahou Dun"
"heroes.name.kingdom_yao","Yao"
"heroes.name.kingdom_zhang_fei","Zhang Fei"
"heroes.name.kingdom_zhou_yu","Zhou Yu"
"heroes.name.kingdom_zhuge_liang","Zhuge Liang"
"heroes.name.knights_bauchan","Bauchan"
"heroes.name.knights_black_knight","Kara Şövalye"
"heroes.name.knights_gawain","Gawain"
"heroes.name.knights_green_knight","Yeşil Şövalye"
"heroes.name.knights_guinevere","Guinevere"
"heroes.name.knights_king_arthur","Kral Arthur"
"heroes.name.knights_lady_of_the_lake","Gölün Hanımı"
"heroes.name.knights_merlin","Merlin"
"heroes.name.knights_mordred","Mordred"
"heroes.name.knights_morgan_le_fay","Morgan Le Fay"
"heroes.name.knights_sir_lancelot","Sir Lancelot"
"heroes.name.knights_treevil","Kötü Ağaç"
"heroes.name.lionman_barbarian","Azlar"
"heroes.name.lizardman_trapper","Kashhrek"
"heroes.name.lizardman_warrior","Isshtak"
"heroes.name.lunar_new_year_baishu","Baishu"
"heroes.name.lunar_new_year_gongniu","Gongniu"
"heroes.name.lunar_new_year_laohu","Laohu"
"heroes.name.lunar_new_year_qinglong","Qinglong"
"heroes.name.lunar_new_year_xiaoqing","Xiaoqing"
"heroes.name.lunar_new_year_xiaotu","Xiaotu"
"heroes.name.magic_agrafena","Agrafena"
"heroes.name.magic_anastasia","Anastasia"
"heroes.name.magic_anton","Anton"
"heroes.name.magic_becky","Becky"
"heroes.name.magic_camilla","Camilla"
"heroes.name.magic_carpet_agadh","Agadh"
"heroes.name.magic_carpet_amelia","Amelia"
"heroes.name.magic_carpet_bart","Bart"
"heroes.name.magic_carpet_bertha","Bertha"
"heroes.name.magic_carpet_crustee","Crustee"
"heroes.name.magic_carpet_elyssa","Elyssa"
"heroes.name.magic_carpet_jwala","Jwala"
"heroes.name.magic_carpet_kesha","Kesha"
"heroes.name.magic_carpet_lando","Lando"
"heroes.name.magic_carpet_lilli","Lilli"
"heroes.name.magic_carpet_manpip","Manpip"
"heroes.name.magic_carpet_naeem","Naeem"
"heroes.name.magic_carpet_ragrim","Ragrim"
"heroes.name.magic_carpet_shareef","Shareef"
"heroes.name.magic_carpet_zazha","Zazha"
"heroes.name.magic_cristobal","Cristóbal"
"heroes.name.magic_dolgoon","Dölgöön"
"heroes.name.magic_jett","Jett"
"heroes.name.magic_kornel","Kornel"
"heroes.name.magic_lucy","Lucy"
"heroes.name.magic_milena","Milena"
"heroes.name.magic_motega","Motega"
"heroes.name.magic_nadezhda","Nadezhda"
"heroes.name.magic_ray","Ray"
"heroes.name.magic_roxia","Roxia"
"heroes.name.magic_sergei","Sergei"
"heroes.name.magic_telonius","Telonius"
"heroes.name.magic_ulius","Ulius"
"heroes.name.magic_vaishali","Vaishali"
"heroes.name.magic_willow","Willow"
"heroes.name.magitech_sniper","Domitia"
"heroes.name.mahayoddha_ali","Ali"
"heroes.name.mahayoddha_bhima","Bhima"
"heroes.name.mahayoddha_bonga","Bonga"
"heroes.name.mahayoddha_chitrangada","Chitrangada"
"heroes.name.mahayoddha_rafeeq","Rafeeq"
"heroes.name.mahayoddha_ustad_anand","Üstat Anand"
"heroes.name.mahayoddha_veer","Veer"
"heroes.name.masquerade_alessia","Alessia"
"heroes.name.masquerade_aradia","Aradia"
"heroes.name.masquerade_carmenta","Carmenta"
"heroes.name.masquerade_cel","Cel"
"heroes.name.masquerade_februus","Februus"
"heroes.name.masquerade_fortuna","Fortuna"
"heroes.name.masquerade_fosco","Fosco"
"heroes.name.masquerade_jana","Jana"
"heroes.name.masquerade_jove","Jove"
"heroes.name.masquerade_umbria","Umbria"
"heroes.name.mighty_pet_barkley","Barkley"
"heroes.name.mighty_pet_bubbles","Bubbles"
"heroes.name.mighty_pet_chomper","Şapırdatıcı"
"heroes.name.mighty_pet_cinnamon","Tarçın"
"heroes.name.mighty_pet_cupcake","Kapkek"
"heroes.name.mighty_pet_furdinand","Tüylü"
"heroes.name.mighty_pet_hachiko","Hachiko"
"heroes.name.mighty_pet_luna","Luna"
"heroes.name.mighty_pet_ribbit","Ribbit"
"heroes.name.mighty_pet_rufus","Rufus"
"heroes.name.mighty_pet_snowball","Kar Topu"
"heroes.name.mighty_pet_toto","Maks."
"heroes.name.mighty_pet_waddles","Waddles"
"heroes.name.mimic_aether_blue","Eter Taklidi"
"heroes.name.mimic_aether_green","Eter Taklidi"
"heroes.name.mimic_aether_purple","Eter Taklidi"
"heroes.name.mimic_aether_red","Eter Taklidi"
"heroes.name.mimic_aether_yellow","Eter Taklidi"
"heroes.name.mimic_ascension_epic_yellow","Yükseliş Taklidi"
"heroes.name.mimic_ascension_item_blue","Yükseliş Taklidi"
"heroes.name.mimic_ascension_item_green","Yükseliş Taklidi"
"heroes.name.mimic_ascension_item_purple","Yükseliş Taklidi"
"heroes.name.mimic_ascension_item_red","Yükseliş Taklidi"
"heroes.name.mimic_ascension_item_yellow","Yükseliş Taklidi"
"heroes.name.mimic_emblem_blue","Amblem Taklidi"
"heroes.name.mimic_emblem_green","Amblem Taklidi"
"heroes.name.mimic_emblem_purple","Amblem Taklidi"
"heroes.name.mimic_emblem_red","Amblem Taklidi"
"heroes.name.mimic_emblem_yellow","Amblem Taklidi"
"heroes.name.mimic_experience_rare_red","Deneyim Taklidi"
"heroes.name.mimic_training_hero_blue","Deneyim Taklidi"
"heroes.name.mimic_training_hero_green","Deneyim Taklidi"
"heroes.name.mimic_training_hero_purple","Deneyim Taklidi"
"heroes.name.mimic_training_hero_red","Deneyim Taklidi"
"heroes.name.mimic_training_hero_yellow","Deneyim Taklidi"
"heroes.name.monster_hunter_adalinda","Adalinda"
"heroes.name.monster_hunter_amund","Amund"
"heroes.name.monster_hunter_basil","Fesleğen"
"heroes.name.monster_hunter_berit","Berit"
"heroes.name.monster_hunter_bogart","Bogart"
"heroes.name.monster_hunter_bonecrusher","Kemik Kıran"
"heroes.name.monster_hunter_cedar","Cedar"
"heroes.name.monster_hunter_cleaver","Cleaver"
"heroes.name.monster_hunter_dabria","Dabria"
"heroes.name.monster_hunter_dawn","Dawn"
"heroes.name.monster_hunter_dubhain","Dubhán"
"heroes.name.monster_hunter_ebba","Ebba"
"heroes.name.monster_hunter_edelaide","Edelaide"
"heroes.name.monster_hunter_fianna","Fianna"
"heroes.name.monster_hunter_goretooth","Kanlı Diş"
"heroes.name.monster_hunter_greel","Greel"
"heroes.name.monster_hunter_hammertusk","Çekiç Diş"
"heroes.name.monster_hunter_hawthorn","Alıç"
"heroes.name.monster_hunter_hurricane","Kasırga"
"heroes.name.monster_hunter_kai","Kai"
"heroes.name.monster_hunter_knuckles","Muşta"
"heroes.name.monster_hunter_maheegan","Maheegan"
"heroes.name.monster_hunter_malin","Malin"
"heroes.name.monster_hunter_meadow","Çayır"
"heroes.name.monster_hunter_mistweaver","Sis Dokuyan"
"heroes.name.monster_hunter_njal","Njal"
"heroes.name.monster_hunter_numbskull","Hissiz Kafatası"
"heroes.name.monster_hunter_otis","Otis"
"heroes.name.monster_hunter_revna","Revna"
"heroes.name.monster_hunter_ruadh","Ruadh"
"heroes.name.monster_hunter_sigyn","Sigyn"
"heroes.name.monster_hunter_sorcha","Sorcha"
"heroes.name.monster_hunter_sorrow","Keder"
"heroes.name.monster_hunter_staintongue","Lekeli Dil"
"heroes.name.monster_hunter_sune","Sune"
"heroes.name.monster_hunter_thunderclap","Gök Gürültüsü"
"heroes.name.monster_hunter_thura","Thura"
"heroes.name.monster_hunter_tremor","Sarsıntı"
"heroes.name.monster_hunter_waterpipe","Su Borusu"
"heroes.name.moth_auricarc","Auricarc"
"heroes.name.moth_chimister","Chimister"
"heroes.name.moth_chunkyroi","Chunkyroi"
"heroes.name.moth_furgeant","Furgeant"
"heroes.name.moth_gardered","Gardered"
"heroes.name.moth_grovevert","Grovevert"
"heroes.name.moth_joyvert","Joyvert"
"heroes.name.moth_lilareine","Lilareine"
"heroes.name.moth_limeboire","Limeboire"
"heroes.name.moth_mortewitch","Mortewitch"
"heroes.name.moth_pepperbleu","Pepperbleu"
"heroes.name.moth_rosepetite","Rosepetite"
"heroes.name.moth_satinpimenter","Satinpimenter"
"heroes.name.moth_shyombre","Shyombre"
"heroes.name.moth_tealmoine","Tealmoine"
"heroes.name.musketeer_aramis","Aramis"
"heroes.name.musketeer_aramis_costume_boulanger","Aramis"
"heroes.name.musketeer_athos","Athos"
"heroes.name.musketeer_athos_costume_farrier","Athos"
"heroes.name.musketeer_cardinal_richelieu","Kardinal Richelieu"
"heroes.name.musketeer_constance","Constance"
"heroes.name.musketeer_dartagnan","D'Artagnan"
"heroes.name.musketeer_felton","Felton"
"heroes.name.musketeer_kitty","Kedicik"
"heroes.name.musketeer_milady_de_winter","Kış Leydisi"
"heroes.name.musketeer_planchet","Planchet"
"heroes.name.musketeer_porthos","Porthos"
"heroes.name.musketeer_porthos_costume_merchant","Porthos"
"heroes.name.musketeer_queen_anne","Kraliçe Anne"
"heroes.name.musketeer_rochefort","Rokfor"
"heroes.name.musketeer_villiers","Villiers"
"heroes.name.mystery_enigmo","Enigmo"
"heroes.name.nature_god_balbar","Balbar"
"heroes.name.nature_god_bertila","Bertila"
"heroes.name.nature_god_bo_and_runt","Bo ve Runt"
"heroes.name.nature_god_chloris","Chloris"
"heroes.name.nature_god_cinisia","Cinisia"
"heroes.name.nature_god_florenna","Florenna"
"heroes.name.nature_god_leadria","Leadria"
"heroes.name.nature_god_liora","Liora"
"heroes.name.nature_god_mystia","Mystia"
"heroes.name.nature_god_silvaria","Silvaria"
"heroes.name.nature_god_viselus","Viselus"
"heroes.name.ninja_amethyst","Ametist"
"heroes.name.ninja_ametrine","Ametrine"
"heroes.name.ninja_aurum","Aurum"
"heroes.name.ninja_azurite","Azurit"
"heroes.name.ninja_chikao","Chikao"
"heroes.name.ninja_cobalt","Cobalt"
"heroes.name.ninja_ekanite","Ekanite"
"heroes.name.ninja_garnet","Garnet"
"heroes.name.ninja_iga","Iga"
"heroes.name.ninja_ito","Ito"
"heroes.name.ninja_jade","Jade"
"heroes.name.ninja_kinsaishi","Kinsaishi"
"heroes.name.ninja_kushanku","Kushanku"
"heroes.name.ninja_malum","Malum"
"heroes.name.ninja_mica","Mica"
"heroes.name.ninja_morganite","Morganite"
"heroes.name.ninja_myoinni","Myoin-ni"
"heroes.name.ninja_nomad","Nomad"
"heroes.name.ninja_oniwakamaru","Oniwakamaru"
"heroes.name.ninja_onyx","Onyx"
"heroes.name.ninja_osamu","Osamu"
"heroes.name.ninja_peridot","Peridot"
"heroes.name.ninja_quartz","Kuvars"
"heroes.name.ninja_ruby","Yakut"
"heroes.name.ninja_sapphire","Sapphire"
"heroes.name.ninja_satsui","Satsui"
"heroes.name.ninja_sawano","Sawano"
"heroes.name.ninja_serandite","Serandite"
"heroes.name.ninja_shale","Shale"
"heroes.name.ninja_tametomo","Tametomo"
"heroes.name.ninja_topaz","Topaz"
"heroes.name.ninja_tora","Tora"
"heroes.name.ninja_umeko","Umeko"
"heroes.name.ninja_zircon","Zirkon"
"heroes.name.nomad_axe_adventurer","Colen"
"heroes.name.nomad_female_archer","Sharan"
"heroes.name.nomad_female_assassin","Scarlett"
"heroes.name.nomad_female_berserker","Kelile"
"heroes.name.nomad_female_captain","Marjana"
"heroes.name.nomad_female_lord","Elena"
"heroes.name.nomad_female_shaman","Şahin Ayı"
"heroes.name.nomad_female_swordmaster","Azar"
"heroes.name.nomad_female_thief","Jill"
"heroes.name.nomad_fighter","Farid"
"heroes.name.nomad_mage","Jahangir"
"heroes.name.nomad_scout","Tudan"
"heroes.name.nomad_shaman","Shaarkot"
"heroes.name.nordic_ancestral_warrior","Grimm"
"heroes.name.nordic_chained_werewolf","Gri Yele"
"heroes.name.nordic_female_scout","Sigrunn"
"heroes.name.nordic_female_warrior","Ragnhild"
"heroes.name.nordic_ice_enchantress","Isarnia"
"heroes.name.nordic_mage","Ulmer"
"heroes.name.nordic_male_lord","Richard"
"heroes.name.nordic_swordman","Valen"
"heroes.name.nordic_warrior","Brand"
"heroes.name.orc_gladiator","Boldtusk"
"heroes.name.orc_skirmisher","Zudak"
"heroes.name.orc_troopmaster","Gormek"
"heroes.name.orc_warrior","Nashgar"
"heroes.name.oriental_brawler","Bane"
"heroes.name.oriental_enchanted_monk","Joon"
"heroes.name.oriental_falconer","Chao"
"heroes.name.oriental_falconer.falcon","Chao'nun şahini"
"heroes.name.oriental_female_guard","Dawa"
"heroes.name.oriental_female_mage","Kailani"
"heroes.name.oriental_female_mystic","Vivica"
"heroes.name.oriental_female_ninja","Hikaru"
"heroes.name.oriental_female_templar","Li Xiu"
"heroes.name.oriental_monkey_captain","Wu Kong"
"heroes.name.oriental_monkey_warrior","Hou"
"heroes.name.oriental_panda_berserker","Gan Ju"
"heroes.name.oriental_panda_scout","Sha Ji"
"heroes.name.oriental_panda_warrior","Hu Tao"
"heroes.name.oriental_squire","Nash"
"heroes.name.oriental_warrior","Kenjiro"
"heroes.name.oriental_warrior_king","Leonidas"
"heroes.name.outlaw_chao_gai","Chao Gai"
"heroes.name.outlaw_gu_dasao","Gu Dasao"
"heroes.name.outlaw_hu_sanniang","Hu Sanniang"
"heroes.name.outlaw_li_kui","Li Kui"
"heroes.name.outlaw_lin_chong","Lin Chong"
"heroes.name.outlaw_liu_tang","Liu Tang"
"heroes.name.outlaw_lu_zhishen","Lu Zhishen"
"heroes.name.outlaw_ruan_xiaoqi","Ruan Xiaoqi"
"heroes.name.outlaw_shi_jin","Shi Jin"
"heroes.name.outlaw_song_jiang","Song Jiang"
"heroes.name.outlaw_sun_erniang","Sun Erniang"
"heroes.name.outlaw_wu_song","Wu Song"
"heroes.name.outlaw_wu_yong","Wu Yong"
"heroes.name.outlaw_xiang_chong","Xiang Chong"
"heroes.name.outlaw_zheng_tianshou","Zheng Tianshou"
"heroes.name.owl_cennius","Cennius"
"heroes.name.owl_eron","Eron"
"heroes.name.owl_featherino","Tüylü"
"heroes.name.owl_fulvia","Fulvia"
"heroes.name.owl_juliani","Juliani"
"heroes.name.owl_livia","Livia"
"heroes.name.owl_lodius","Lodius"
"heroes.name.owl_mariol","Mariol"
"heroes.name.owl_olbec","Olbec"
"heroes.name.owl_ommodus","Ommodus"
"heroes.name.owl_paeia","Paeia"
"heroes.name.owl_pertinax","Pertinax"
"heroes.name.owl_relius","Relius"
"heroes.name.owl_timius","Timius"
"heroes.name.owl_verus","Verus"
"heroes.name.pirate_anne","Anne"
"heroes.name.pirate_boatswain","Kara Sezar"
"heroes.name.pirate_bonny","Bonny"
"heroes.name.pirate_cabin_boy","Peters"
"heroes.name.pirate_commodore_finley","Finley"
"heroes.name.pirate_dread_captain","Sargasso"
"heroes.name.pirate_first_mate","Boomer"
"heroes.name.pirate_lady","Lady Locke"
"heroes.name.pirate_marie_therese","Marie-Thérèse"
"heroes.name.pirate_sally","Sally"
"heroes.name.pirate_swashbuckler","Yüzbaşı Kestrel"
"heroes.name.pirate_vodnik","Vodnik"
"heroes.name.rabbit_blue","Lepus Usta"
"heroes.name.rabbit_green","Jack O'Hare"
"heroes.name.rabbit_red","Wabbit Bey"
"heroes.name.rider_hero_blue","Antrenör Kahraman"
"heroes.name.rider_hero_green","Antrenör Kahraman"
"heroes.name.rider_hero_purple","Antrenör Kahraman"
"heroes.name.rider_hero_red","Antrenör Kahraman"
"heroes.name.rider_hero_yellow","Antrenör Kahraman"
"heroes.name.royal_female_knight","Sonya"
"heroes.name.royal_knight","Gunnar"
"heroes.name.royal_knight_commander","Diken"
"heroes.name.royal_knight_commander_tutorial","Grey"
"heroes.name.royal_pikeman","Olaf"
"heroes.name.s2_ariel","Ariel"
"heroes.name.s2_atlantean_robot","Gadeirus"
"heroes.name.s2_chameleon_bruiser","Nemli"
"heroes.name.s2_chameleon_chief","Baba hindi"
"heroes.name.s2_chameleon_mage","Agwe"
"heroes.name.s2_crab_man","Karkinos"
"heroes.name.s2_croc_man","Gato"
"heroes.name.s2_cursed_samurai","Kageburado"
"heroes.name.s2_demon_master","Sumitomo"
"heroes.name.s2_fiji_mermaid","Gill-Ra"
"heroes.name.s2_fox_girl","Inari"
"heroes.name.s2_ghost_woman","Ameonna"
"heroes.name.s2_hammerhead_hulk","Mok-Arr"
"heroes.name.s2_junglehunter","Tarlak"
"heroes.name.s2_lantern_ghost","Chochin"
"heroes.name.s2_mercenary_woman","Misandra"
"heroes.name.s2_merman","Mnesseus"
"heroes.name.s2_merwoman","Melia"
"heroes.name.s2_noble_lady","Mitsuko"
"heroes.name.s2_oceanus","Oceanus"
"heroes.name.s2_poseidon","Poseidon"
"heroes.name.s2_proteus","Proteus"
"heroes.name.s2_rugged_fisherman","Wilbur"
"heroes.name.s2_skyllaros","Atomos"
"heroes.name.s2_straw_demon","Namahage"
"heroes.name.s2_tanuki_raccoon","Danzaburo"
"heroes.name.s2_tethys","Tethys"
"heroes.name.s2_triton","Triton"
"heroes.name.s2_ursena","Ursena"
"heroes.name.s3_agnes","Agnes"
"heroes.name.s3_alfrike","Alfrike"
"heroes.name.s3_almur","Almur"
"heroes.name.s3_anwindr","An-Windr"
"heroes.name.s3_baldur","Baldur"
"heroes.name.s3_bera","Bera"
"heroes.name.s3_bjorn","Bjorn"
"heroes.name.s3_brynhild","Brynhild"
"heroes.name.s3_by_ulf","By-Ulf"
"heroes.name.s3_ei_dunn","Ei-Dunn"
"heroes.name.s3_fenrir","Fenrir"
"heroes.name.s3_freya","Freya"
"heroes.name.s3_frigg","Frigg"
"heroes.name.s3_fura","Fura"
"heroes.name.s3_gefjon","Gefjon"
"heroes.name.s3_grevle","Grevle"
"heroes.name.s3_gullinbursti","Gullinbursti"
"heroes.name.s3_heimdall","Heimdall"
"heroes.name.s3_jarvur","Jarvur"
"heroes.name.s3_jott","Jott"
"heroes.name.s3_kvasir","Kvasir"
"heroes.name.s3_loki_female","Lady Loki"
"heroes.name.s3_loki_fish","Salmon Loki"
"heroes.name.s3_loki_male","Lort Loki"
"heroes.name.s3_lord_loki_covenant","Lort Loki"
"heroes.name.s3_mireweave","Bataklık Örgüsü"
"heroes.name.s3_mist","Sis"
"heroes.name.s3_nordri","Nordri"
"heroes.name.s3_norns","Nornlar"
"heroes.name.s3_odin","Odin"
"heroes.name.s3_ratatoskr","Ratatoskr"
"heroes.name.s3_shadereave","Gölge Zaptı"
"heroes.name.s3_sif","Sif"
"heroes.name.s3_skadi","Skadi"
"heroes.name.s3_stonecleave","Taş Yarığı"
"heroes.name.s3_sudri","Sudri"
"heroes.name.s3_sumle","Sumle"
"heroes.name.s3_thor","Thor"
"heroes.name.s3_tyr","Tyr"
"heroes.name.s4_akkorog","Akkorog"
"heroes.name.s4_aouda","Aouda"
"heroes.name.s4_captain_nemo","Kaptan Nemo"
"heroes.name.s4_congalach","Congalach"
"heroes.name.s4_doctor_moreau","Dr. Moreau"
"heroes.name.s4_elizabeth","Elizabeth"
"heroes.name.s4_exeera","Exeera"
"heroes.name.s4_garjammal","Garjammal"
"heroes.name.s4_gramps","Gramps"
"heroes.name.s4_griffin","Griffin"
"heroes.name.s4_hannah","Hannah"
"heroes.name.s4_helo","Helo"
"heroes.name.s4_hulda","Hulda"
"heroes.name.s4_kravekrush","Kravekrush"
"heroes.name.s4_lepiota","Lepiota"
"heroes.name.s4_lughaidh","Lughaidh"
"heroes.name.s4_mack","Mack"
"heroes.name.s4_morel","Morel"
"heroes.name.s4_morris","Morris"
"heroes.name.s4_octros","Octros"
"heroes.name.s4_passepartout","Passepartout"
"heroes.name.s4_phileas_fogg","Phileas Fogg"
"heroes.name.s4_poppy","Poppy"
"heroes.name.s4_professor_lidenbrock","Prof. Lidenbrock"
"heroes.name.s4_rokkamush","Rokkamush"
"heroes.name.s4_russula","Russula"
"heroes.name.s4_tettukh","Tettukh"
"heroes.name.s4_vollermork","Vollermork"
"heroes.name.s4_xenda","Zenda"
"heroes.name.s4_xnolphod","Xnolphod"
"heroes.name.s4_zekena","Zekena"
"heroes.name.s4_zenobia","Zenobia"
"heroes.name.s4_zila_lei","Zila Lei"
"heroes.name.s5_ahhotep","Ahhotep"
"heroes.name.s5_ahmose","Ahmose"
"heroes.name.s5_anubis","Anubis"
"heroes.name.s5_aqeela","Aqeela"
"heroes.name.s5_azmia","Azmia"
"heroes.name.s5_bastet","Bastet"
"heroes.name.s5_bennu","Bennu"
"heroes.name.s5_cleopatra","Cleopatra"
"heroes.name.s5_el_naddaha","El Naddaha"
"heroes.name.s5_eset","Eset"
"heroes.name.s5_faiez","Faiez"
"heroes.name.s5_hathor","Hathor"
"heroes.name.s5_hetepheres","Hetepheres"
"heroes.name.s5_horus","Horus"
"heroes.name.s5_jarif","Jarif"
"heroes.name.s5_junaid","Junaid"
"heroes.name.s5_khafre","Khufu"
"heroes.name.s5_khepri","Khepri"
"heroes.name.s5_khonshu","Khonshu"
"heroes.name.s5_maat","Ma'at"
"heroes.name.s5_meresankh","Meresankh"
"heroes.name.s5_papyros","Papyros"
"heroes.name.s5_ptolemy","Ptolemy"
"heroes.name.s5_rekhetre","Rekhetre"
"heroes.name.s5_scoratek","Scoratek"
"heroes.name.s5_sekhmet","Sekhmet"
"heroes.name.s5_set","Seth"
"heroes.name.s5_sneferu","Sneferu"
"heroes.name.s5_sobek","Sobek"
"heroes.name.s5_tetisheri","Tetisheri"
"heroes.name.s5_waqas","Waqas"
"heroes.name.sand_horse","Hisan"
"heroes.name.sand_king","Yunan"
"heroes.name.sand_queen","Rana"
"heroes.name.sand_roc","Roc"
"heroes.name.sand_soldier","Arman"
"heroes.name.sand_tower","Jabbar"
"heroes.name.sand_vizier","Gafar"
"heroes.name.scoundrel_duval","Duval"
"heroes.name.scoundrel_lane","Lane"
"heroes.name.shadow_abigail","Abigail"
"heroes.name.shadow_asketel","Asketel"
"heroes.name.shadow_atwood","Atwood"
"heroes.name.shadow_burton","Burton"
"heroes.name.shadow_cthuwu","Cthuwu"
"heroes.name.shadow_dolores","Dolores"
"heroes.name.shadow_gwendoline","Gwendoline"
"heroes.name.shadow_hunter","Avcı"
"heroes.name.shadow_hysteria","Histeri"
"heroes.name.shadow_melancholia","Melankoli"
"heroes.name.shadow_omen","Kehanet"
"heroes.name.shadow_penelope","Penelope"
"heroes.name.shadow_rashan","Rashan"
"heroes.name.shadow_rosanna","Rosanna"
"heroes.name.shadow_salvatore","Salvatore"
"heroes.name.shadow_shoggo","Shoggo"
"heroes.name.shadow_wulfstan","Wulfstan"
"heroes.name.shadow_zavinia","Zavinia"
"heroes.name.slayer_aodhan","Aodhan"
