"KEY","TEXT"
"mail.account_verification.title","Bekreftelseskode for kontoen"
"mail.ban.permanent.toxic_content.body","Kontoen din har blitt begrenset på grunn av gjentatte upassende støttemeldinger. Alle spillerne må vise respekt når de ber om støtte, og vi tolererer ikke støtende språk eller aggressiv oppførsel.

Hilsen

Empires & Puzzles -teamet"
"mail.ban.permanent.toxic_content.title","Suspensjon for upassende innhold"
"mail.ban.temporary.toxic_content.body","Kontoen din har blitt midlertidig begrenset på grunn av gjentatte upassende støttemeldinger.

Alle spillerne må vise respekt når de ber om støtte, og vi tolererer ikke støtende språk eller aggressiv oppførsel.

Ytterligere brudd kan føre til andre straffer som å miste retten til støtte, tilbaketrekking av spillvaluta, midlertidig heving av spilltilgang og permanent deaktivering av kontoen.

Hilsen
Empires & Puzzles-teamet"
"mail.ban.temporary.toxic_content.title","Midlertidig suspensjon"
"mail.beta.removed_tester.body","Betatilgangen din har dessverre blitt trukket tilbake på grunn av manglende aktivitet på betakontoen din. Alle spillerne må gi tilbakemeldinger etter hver betaversjon. Vil du bli med i betaprogrammet igjen, kan du søke i neste omgang med betasøknader. Lykke til i kampene!

Hilsen
Small Giant Games-teamet"
"mail.beta.removed_tester.title","Betakonto fjernet"
"mail.beta.welcome.body","Velkommen til betaprogrammet! Vi setter stor pris på at du vil være med. Ikke glem å gi tilbakemeldinger på betaforumet etter utgivelsen av hver versjon. Det er viktig for oss å vite hva du synes når vi skal utvikle Empires & Puzzles videre. God fornøyelse med testen!

Hilsen
Small Games-teamet"
"mail.beta.welcome.title","Velkommen til betaprogrammet"
"mail.blackfriday.gift.body","Takk for at du besøker det nye Empires & Puzzles-nettstedet! Her er din gratis Black Friday-gave."
"mail.blackfriday.gift.title","Black Friday-gave"
"mail.challengeseason.points_adjustment.body","Tapperhetspoengene dine er justert. Se meldingen fra brukerstøtten for mer informasjon."
"mail.challengeseason.points_adjustment.title","Tapperhetspoeng er justert"
"mail.chat_warning.first.body","Basert på brukerrapporter og chatteloggene våre har du brutt atferdsreglene i chatten. Vær oppmerksom på hvordan du uttrykker deg.

Dette er første advarsel. Merk at ytterligere brudd på atferdsreglene kan føre til at du utestenges fra chatten.

Hilsen
Empires & Puzzles-teamet"
"mail.chat_warning.first.title","Advarsel"
"mail.chat_warning.second.non_spender.body","Basert på brukerrapporter og chatteloggene våre, har du brutt atferdsreglene i chatten.

Dette er siste advarsel.

Merk at ytterligere brudd på atferdsreglene eller tjenestevilkårene vil føre til at du utestenges fra chatten.

Hilsen
Empires & Puzzles-teamet"
"mail.chat_warning.second.non_spender.title","Siste advarsel"
"mail.chat_warning.second.spender.body","Basert på brukerrapporter og chatteloggene våre, har du brutt atferdsreglene i chatten.

Noen av de rapporterte meldingene som ansees som upassende:

{0}

Merk at ytterligere brudd på atferdsreglene eller tjenestevilkårene vil føre til at du utestenges fra chatten.

Hilsen,
Empires & Puzzles-teamet"
"mail.chat_warning.second.spender.title","Advarsel"
"mail.chat_warning.third.body","Basert på brukerrapporter og chatteloggene våre, har du kontinuerlig brutt atferdsreglene i chatten, selv etter gjentatte advarsler.

Noen av de rapporterte meldingene som ansees som upassende:

{0}

Dette er siste advarsel. Ytterligere brudd på atferdsreglene eller tjenestevilkårene vil føre til at du utestenges fra chatten.

Hilsen
Empires & Puzzles-teamet"
"mail.chat_warning.third.title","Siste advarsel"
"mail.csreport_dsa_appeal_closed_reported_deleted.body","Kjære spiller
Vi informerer deg herved om at en forespørsel om sletting av spillkonto er i gang eller allerede er fullført for den rapporterte spilleren. På grunn av dette lukker vi anken din (rapport-ID: {0})

Vær oppmerksom på at når slettingen av den rapporterte spillerens konto er fullført, kan den rapporterte spilleren ikke lenger få tilgang til spillet via den kontoen, og alle UGC knyttet til kontoen vil ha blitt fjernet fra spillet.

Hvis du har spørsmål, kan du kontakte kundestøtten.

Hilsen
Zyngas innholdsmodereringsteam"
"mail.csreport_dsa_appeal_closed_reported_deleted.title","Anke lukket: Sletting av konto for rapportert spiller"
"mail.csreport_dsa_appeal_closed_to_reported_player_reported_player_deleted.body","Kjære spiller
Vi informerer deg herved om at en forespørsel om sletting av kontoen din nå pågår. På grunn av dette lukker vi anken din (rapport-ID: {0}).

Vær oppmerksom på at når slettingen av spillkontoen din er fullført, har du ikke lenger tilgang til spillet gjennom den kontoen, og alt brukergenerert innhold (UGC) tilknyttet den kontoen er fjernet fra spillet.

Hvis du har spørsmål, kan du kontakte kundestøtten.

Hilsen
Zyngas innholdsmodereringsteam"
"mail.csreport_dsa_appeal_closed_to_reported_player_reported_player_deleted.title","Anke lukket: Sletting av konto pågår"
"mail.csreport_dsa_report_actioned_to_reported.body","Kjære spiller
Vi informerer deg herved om en handling tatt på
kontoen din basert på en rapport som indikerte at innholdet
ditt var støtende. Etter å ha gjennomgått
det rapporterte innholdet, har vi fastslått at det bryter
brukerreglene i avsnitt 6 i tjenestevilkårene
våre. Våre automatiserte innholdsmodereringsverktøy
kan ha blitt brukt i forbindelse med behandlingen av denne
gjennomgangen.

Detaljer om
rapport

Rapport-ID
{0}

Spill
{1}

Innholdstype
{2}

Kategori for
overtredelse
{3}

Rapportkilde
{4}

Handling
tatt

{5}

Hvis du er uenig i avgjørelsen vår om at innholdet
du oppga, bryter tjenestevilkårene våre, kan du sende inn en anke for
ny vurdering av det rapporterte innholdet innen 30 dager
etter datoen for denne kunngjøringen. Hvis ingen slik anke
sendes inn innen denne 30-dagersperioden, er avgjørelsen
vår endelig, og ingen ytterligere anke vil være mulig.
For mer informasjon, se våre tjenestevilkår, eller kontakt brukerstøtten.

Hilsen
Zyngas innholdsmodereringsteam"
"mail.csreport_dsa_report_actioned_to_reported.title","Handling utført på kontoen din"
"mail.csreport_dsa_report_actioned_to_reporter.body","Kjære spiller
Vi har gjennomgått det rapporterte innholdet (rapport-ID:
{0}), og vi besluttet at det bryter med brukerreglene i del 6 av tjenestevilkårene våre. Som et
resultat av dette har vi utført handlingene som er spesifisert nedenfor. Våre
automatiserte innholdsmodereringsverktøy kan ha blitt brukt i
forbindelse med behandlingen av denne gjennomgangen.

Handling
tatt

{1}

Vi setter pris på at du hjelper oss med å opprettholde en positiv
spillopplevelse for alle spillerne.
Se tjenestevilkårene våre for mer informasjon
, eller kontakt brukerstøtten.

Hilsen
Zyngas innholdsmodereringsteam"
"mail.csreport_dsa_report_actioned_to_reporter.title","Rapport oppdatert: Handling tatt"
"mail.csreport_dsa_report_creation_to_reporter.body","Kjære spiller
Vi har mottatt rapporten din om støtende innhold.

Detaljer om
rapport

Rapport-ID
{0}

Spill
{1}

Innholdstype
{2}

Kategori for
overtredelse
{3}

Tidspunkt
sendt inn
{4}

Teamet vårt gjennomgår innholdet sett i lys av retningslinjene
våre. Identiteten din er konfidensiell under denne
prosessen.
Engasjementet ditt for et positivt spillmiljø verdsettes
av oss. Se tjenestevilkårene våre for
mer informasjon, eller kontakt brukerstøtten.
Vi oppdaterer deg når gjennomgangen er fullført.

Hilsen
Zyngas innholdsmodereringsteam"
"mail.csreport_dsa_report_creation_to_reporter.title","Rapport mottatt"
"mail.csreport_dsa_report_duplicate_to_reporter.body","Kjære spiller
Etter en nøye gjennomgang har vi fastslått at den nylige
rapporten din er et duplikat. Du har tidligere rapportert det samme
innholdet i en annen rapport (ID: {0}). Som et
resultat av dette vil denne rapporten (ID: {1}) lukkes
uten ytterligere handling.

Detaljer om
rapport

Rapport-ID
{2}

Spill
{3}

Innholdstype
{4}

Kategori for
overtredelse
{5}

Tidspunkt
sendt inn
{6}

Vi ber deg om å avstå fra å sende inn
rapporter om det samme flere ganger i fremtiden, da de kan føre til unødvendig
bruk av ressurser.
Hvis du opplever nye bekymringer, må du imidlertid ikke nøle
med å rapportere dem. Se tjenestevilkårene våre for
mer informasjon, eller kontakt brukerstøtten.

Hilsen
Zyngas innholdsmodereringsteam"
"mail.csreport_dsa_report_duplicate_to_reporter.title","Oppdatering om rapport: Duplikatinnsending"
"mail.csreport_dsa_report_ignored_reported_deleted.body","Kjære spiller
Vi informerer deg herved om at en forespørsel om sletting av spillkonto er i gang eller allerede er fullført for den rapporterte spilleren. På grunn av dette ignorerer vi rapporten din (rapport-ID: {0})

Vær oppmerksom på at når slettingen av den rapporterte spillerens konto er fullført, kan den rapporterte spilleren ikke lenger få tilgang til spillet via den kontoen, og alle UGC knyttet til kontoen vil ha blitt fjernet fra spillet.

Hvis du har spørsmål, kan du kontakte kundestøtten.

Hilsen
Zyngas innholdsmodereringsteam"
"mail.csreport_dsa_report_ignored_reported_deleted.title","Rapport ignorert: Kontoen til rapportert spiller slettes"
"mail.csreport_dsa_report_ignored_to_reporter.body","Kjære spiller
Etter en gjennomgang fant vi ingen brudd på tjenestevilkårene våre i det rapporterte innholdet (rapport-ID: {0}). Som et resultat av dette vil det ikke foretas noen handling. Våre automatiserte innholdsmodereringsverktøy kan ha blitt brukt i forbindelse med behandlingen av denne gjennomgangen.
Hvis du er uenig i avgjørelsen vår om at det rapporterte innholdet ikke bryter tjenestevilkårene våre, kan du sende inn en anke for ny vurdering av det rapporterte innholdet innen 30 dager etter datoen for denne kunngjøringen. Hvis ingen slik anke sendes inn innen denne 30-dagersperioden, er avgjørelsen vår endelig, og ingen ytterligere anke vil være mulig. Vi setter pris på tilbakemeldingen din.
Husk at innsending av falske rapporter eller grunnløse anker kan føre til disiplinærtiltak fra oss. Unngå å rapportere innhold som ikke faktisk bryter tjenestevilkårene våre.
Se tjenestevilkårene våre for mer informasjon,
eller kontakt brukerstøtten.

Hilsen
Zyngas innholdsmodereringsteam"
"mail.csreport_dsa_report_ignored_to_reporter.title","Rapport oppdatert: Ingen handling tatt"
"mail.csreport_dsa_report_modified_to_reported.body","Kjære spiller
Anken din angående rapport med ID {0} er
nøye vurdert. Etter en ytterligere gjennomgang har
vi igjen fastslått at det rapporterte innholdet bryter brukerreglene
i del 6 i tjenestevilkårene våre, men vi
har bestemt oss for å modifisere den opprinnelige handlingen som ble tatt. Den nye
handlingen er beskrevet nedenfor. Denne avgjørelsen kan
ikke ankes, og vi vil nå lukke denne rapporten.

Oppdatert handling
tatt

{1}

Vi setter pris på at du hjelper oss med å opprettholde en positiv
spillopplevelse for alle spillerne.
Se tjenestevilkårene våre for mer informasjon
, eller kontakt brukerstøtten.

Hilsen
Zyngas innholdsmodereringsteam"
"mail.csreport_dsa_report_modified_to_reported.title","Oppdatering om anke: Modifisering av avgjørelse"
"mail.csreport_dsa_report_reversed_to_reported.body","Kjære spiller
Anken din angående rapport med ID {0} er
nøye vurdert. Etter en ytterligere gjennomgang har vi
fastslått av det rapporterte innholdet ikke bryter
tjenestevilkårene våre. Som et resultat av dette har vi reversert
handlingen tatt, og vi lukker nå denne rapporten.
Vi beklager for eventuelle ulemper vi har skapt.
Se tjenestevilkårene våre for mer informasjon
, eller kontakt brukerstøtten.

Hilsen
Zyngas innholdsmodereringsteam"
"mail.csreport_dsa_report_reversed_to_reported.title","Oppdatering om anke: Beslutningen reversert"
"mail.csreport_dsa_report_sustained_to_reported.body","Kjære spiller
Anken din angående rapport med ID {0} er
nøye vurdert. Etter en ytterligere gjennomgang har vi igjen
fastslått at det rapporterte innholdet bryter brukerreglene
i del 6 i tjenestevilkårene våre. Som et resultat
av dette opprettholdes vår opprinnelige beslutning
om å handle med hensyn til det rapporterte innholdet, og vi lukker nå denne rapporten.
Se tjenestevilkårene våre
for mer informasjon, eller kontakt brukerstøtten.

Hilsen
Zyngas innholdsmodereringsteam"
"mail.csreport_dsa_report_sustained_to_reported.title","Oppdatering om anke: Beslutningen opprettholdes"
"mail.csreport_dsa_report_sustained_to_reporter.body","Kjære spiller
Anken din angående rapport med ID {0} er nøye vurdert. Etter en ytterligere gjennomgang har vi fastslått av det rapporterte innholdet ikke bryter tjenestevilkårene våre. Som et resultat av dette opprettholdes vår opprinnelige beslutning om å ikke handle med hensyn til det rapporterte innholdet, og vi lukker nå denne rapporten.
Vi setter pris på at du hjelper oss med å opprettholde en positiv spillopplevelse for alle spillerne.
Se tjenestevilkårene våre
for mer informasjon, eller kontakt brukerstøtten.

Hilsen
Zyngas innholdsmodereringsteam"
"mail.csreport_dsa_report_sustained_to_reporter.title","Oppdatering om anke: Beslutningen opprettholdes"
"mail.inappropriate.alliance_text.body","Navnet på og/eller beskrivelsen av alliansen din ansees til å være i strid med våre atferdsregler for spillere og/eller tjenestevilkårene, og har blitt tilbakestilt av teamet vårt. Merk at ytterligere brudd på disse kan føre til at kontoen din blir utestengt fra chatten eller sperret.

Les reglene og retningslinjene for chatten vår.

Hilsen
Empires & Puzzles-teamet"
"mail.inappropriate.alliance_text.title","Advarsel"
"mail.inappropriate.player_name.body","Spillernavnet ditt ansees til å være i strid med våre atferdsregler for spillere og/eller tjenestevilkårene og har blitt tilbakestilt av teamet vårt. Merk at ytterligere brudd på disse kan føre til at kontoen din blir utestengt fra chatten eller sperret.

Les reglene og retningslinjene for chatten vår.

Hilsen
Empires & Puzzles-teamet"
"mail.inappropriate.player_name.chance_to_change.body","Spillernavnet ditt bryter med atferdsreglene for spillere og/eller tjenestevilkårene. Endre navnet ditt innen {0} dager for å overholde atferdsreglene våre.

Hvis du ikke gjør dette, blir navnet ditt tilbakestilt av teamet vårt. Merk at ytterligere brudd på disse kan føre til at kontoen din blir utestengt fra chatten eller sperret. Les reglene og retningslinjene for chatten vår.

Hilsen
Small Giant Games-teamet"
"mail.inappropriate.player_name.chance_to_change.title","Upassende spillernavn"
"mail.inappropriate.player_name.title","Advarsel"
"mail.info.friend_invite_fixed.body","Vi har nå fikset venneinvitasjonen din.

Du finner nå venneinvitasjoners fremdrift og belønninger i spillet ved å gå til Innboks > Invitasjoner-fanen.

Hvis du har flere spørsmål angående venneinvitasjon, kan du lese artikkelen med svar på vanlige spørsmål ved å trykke på «Mer info» nedenfor.

Hilsen

Empires & Puzzles-gjengen"
"mail.info.friend_invite_fixed.title","Venneinvitasjon fikset"
"mail.info.pending_support_message.body","Hei!

En melding fra brukerstøtten venter!

Du får tilgang til støttesystemet i spillet ved å trykke på «Meny» (nederst til høyre) → «Opsjoner» → «STØTTE» → «STØTTE».

Din seneste samtale med hjelpeteamet finner du øverst til høyre.

Hvis vi ikke hører fra deg innen 24 timer, markeres hjelpeforespørselen automatisk som løst.

Vi ser frem til å høre fra deg!"
"mail.info.pending_support_message.title","Du har fått en melding fra brukerstøtten!"
"mail.info.welfare_check.body","Alliansemedlemmene dine har tatt kontakt med oss for å dele bekymringen sin om deg.

De og Small Giant-teamet håper du er trygg og at det går bra med deg. Velferden til spillerne våre betyr veldig mye for oss."
"mail.info.welfare_check.title","Alliansen din er bekymret for deg"
"mail.missing_items.body","Her er de manglende gjenstandene. Vi beklager det inntrufne.

Hilsen
Empires & Puzzles-teamet"
"mail.missing_items.title","Manglende gjenstander"
"mail.moderation.common.reported_messages","Rapporterte meldinger (tidspunkter i UTC):"
"mail.moderation.default_warning_1.body","Dette er din første advarsel. Basert på brukerrapportene har du brutt atferdsreglene i chatten.

Tenk på hvordan du uttrykker deg selv. Vulgær eller krenkende oppførsel, hatefulle ytringer, trakassering og spam tolereres ikke. Les retningslinjene for fellesskapet og reglene for chatten.

Merk: Gjentatte brudd vil føre til begrensninger i chatten."
"mail.moderation.default_warning_1.title","Chat-advarsel"
"mail.moderation.default_warning_2.body","Chatterettighetene dine har blitt midlertidig begrenset grunnet gjentatte brudd på atferdsreglene, til tross for tidligere varsler fra vår side.

Tenk på hvordan du uttrykker deg. Vulgær eller krenkende oppførsel, hatefulle ytringer, trakassering og spam tolereres ikke. Les retningslinjene for fellesskapet og reglene for chatten.

Merk: Chattebegrensningene utløper automatisk, men ytterligere brudd vil føre til kraftigere begrensninger."
"mail.moderation.default_warning_2.title","Chat-advarsel"
"mail.moderation.default_warning_final.body","Chatterettighetene dine har blitt midlertidig begrenset grunnet gjentatte brudd på atferdsreglene, til tross for tidligere varsler fra vår side.

DETTE ER SISTE ADVARSEL

Tenk på hvordan du uttrykker deg. Vulgær eller krenkende oppførsel, hatefulle ytringer, trakassering og spam tolereres ikke. Les retningslinjene for fellesskapet og reglene for chatten.

Chattebegrensningene utløper automatisk, men merk at ytterligere brudd VIL føre til PERMANENTE chattebegrensninger."
"mail.moderation.default_warning_final.title","Siste advarsel"
"mail.moderation.friend_invite_abuse.body","Vi har oppdaget misbruk av venneinvitasjonsfunksjonen på denne kontoen. All VIP og Tidsbesparelse oppnådd ved å utnytte denne funksjonen er fjernet fra kontoen din.
Alle disiplinære handlinger er basert på reelle bevis, og ulike aspekter har blitt vurdert ved behandling av kontoene, inkludert tidligere moderasjonshistorikk, alvorlighetsgraden av utnyttelse og aktivitet i spillet.
Det er ekstremt viktig for oss å holde spillet rettferdig for hele fellesskapet. Vi tolererer ikke noen form for juks eller utnyttelse av feil. For mer informasjon om hva vi anser som juks, kan du lese støtteartikkelen som det er lenket til nedenfor."
"mail.moderation.friend_invite_abuse.title","Handling utført på kontoen"
"mail.moderation.permanent_mute.body","Til tross for gjentatte advarsler fra vår side, har du fortsatt å bryte våre atferdsregler. Kontoen din er nå permanent utestengt fra global chat. Ved å forstyrre eller på annet negativt vis påvirke den normale flyten i spillets chat, eller ved å opprøre seg på et vis som kan påvirke andre brukeres opplevelse i spillet på negativt vis, begår man tydelige brudd på atferdsreglene."
"mail.moderation.permanent_mute.title","Permanent chattebegrensning"
"mail.negative_gems.warning1.body","Systemet vårt har funnet ut at du har en negativ juvelsaldo på grunn av tilbaketrukket innhold. Du kan gjenopprette en positiv juvelsaldo enten ved å spille spillet eller ved å gjøre kjøp i appen fra spillet.

Merk at kontoen din blir permanent suspendert dersom du ikke gjenoppretter en positiv juvelsaldo innen de neste {0} dagene.

Vi takker for din forståelse i denne saken.

Hilsen
Empires & Puzzles-teamet"
"mail.negative_gems.warning1.title","Advarsel: Negativ juvelsaldo"
"mail.negative_gems.warning2.body","Systemet vårt har funnet ut at du fremdeles har en negativ juvelsaldo på grunn av tilbaketrukket innhold.

Dette er din siste advarsel. Kontoen din blir permanent suspendert dersom du ikke gjenoppretter en positiv juvelsaldo innen de neste {0} dagene.

Vi takker for din forståelse i denne saken.

Hilsen
Empires & Puzzles-teamet"
"mail.negative_gems.warning2.title","Siste advarsel: Negativ juvelsaldo"
"mail.negative_gems.warning3.body","Kontoen din er ikke lenger suspendert, og du har 28 dager på deg til å ordne opp i den negative juvelsaldoen.

Vær oppmerksom på at dette er din siste sjanse til å få kontoen din tilbake til et positivt juvelantall. Ytterligere tid vil ikke bli gitt. Hvis saldoen fortsatt er negativ etter disse dagene, vil spillkontoen din bli permanent suspendert."
"mail.negative_gems.warning3.title","Advarsel: Negativt antall juveler"
"mail.old_inactive_leader_election.body","Du har vært inaktiv for lenge. I ditt fravær ble {0} automatisk valgt som den nye allianselederen."
"mail.old_inactive_leader_election.title","Inaktiv allianseleder"
"mail.revoked_refund.body","Systemet vårt har oppdaget et refundert kjøp på kontoen din. Det refunderte innholdet har blitt fjernet.

Dette kan ha ført til at juvelsaldoen din er negativ, fordi juveler har blitt fjernet. Du kan gjenopprette en positiv juvelsaldo ved å enten spille spillet eller gjøre kjøp i spillet.

Merk at vi forbeholder oss retten til å fjerne tilgang til refundert innhold. Det å starte en refundering av et kjøp du allerede har mottatt og brukt i spillet (juveler), eller gjenstander, ansees som svindel. Ved tilfeller av alvorlig misbruk av refusjonspolicyen, vil spillkontoen deaktiveres. For mer informasjon, gå til tjenestevilkårene våre.

Hvis du ikke startet refunderingen selv, ta kontakt med kundestøtte fra kundestøtte-knappen i spillet.

Refundert kjøp: {0}"
"mail.revoked_refund.title","Refundert kjøp fjernet"
"mail.revoked_refund.zynga_store.body","Systemet vårt har oppdaget et refundert kjøp på kontoen din. Kjøpet ble gjort i Zynga-butikken. Det refunderte innholdet har blitt fjernet.

Dette kan ha ført til at juvelsaldoen din er negativ, fordi juveler har blitt fjernet. Du kan gjenopprette en positiv juvelsaldo ved å enten spille spillet eller gjøre kjøp i spillet. Merk at vi forbeholder oss retten til å fjerne tilgang til refundert innhold. Det å starte en refundering av et kjøp du allerede har mottatt og brukt i spillet (juveler), eller gjenstander, ansees som svindel. Ved tilfeller av alvorlig misbruk av refusjonspolicyen, vil spillkontoen deaktiveres.

For mer informasjon, gå til tjenestevilkårene våre. Hvis du ikke startet refunderingen selv, ta kontakt med kundestøtte fra kundestøtte-knappen i spillet. Refundert kjøp: {0}

Hilsen

Empires & Puzzles-teamet"
"mail.revoked_refund.zynga_store.title","Tilbud fjernet"
"mail.suspicious_activity.body","Vi har oppdaget mistenkelig aktivitet på kontoen din, og vi ber om at du umiddelbart stopper dette. Juksing og misbruk av systemet er et brudd på tjenestevilkårene våre og kan føre til stenging av kontoen din.

Hilsen
Empires & Puzzles-teamet"
"mail.suspicious_activity.title","ADVARSEL: Mistenkelig aktivitet"
"mail.temp_mute.body","Basert på brukerrapporter og chatteloggene våre har du fortsatt å bryte atferdsreglene i chatten, selv etter gjentatte advarsler.

Noen av de rapporterte meldingene som ansees som upassende:

{0}

Tilgangen din til chatten vil nå være begrenset i 30 dager. Ytterligere brudd på atferdsreglene eller tjenestevilkårene vil føre til at du utestenges fra chatten permanent.

Les reglene og retningslinjene for chatten vår.

Hilsen
Empires & Puzzles-teamet"
"mail.temp_mute.title","Chat begrenset"
"mail.titan_cheating.body","Vi har oppdaget mistenkelig aktivitet på kontoen din og ber om at du umiddelbart stopper dette. Vi ønsker å gjøre spillet rettferdig for alle og kan ikke tolerere noen form for juksing. Dette inkluderer, men er ikke begrenset til, å øke eller redusere tempoet på enhetens klokke.

Vennligst merk at juksing og misbruk av systemet er et brudd på tjenestevilkårene våre og fører til at kontoen din blir stengt.

Hilsen
Empires & Puzzles-teamet"
"mail.titan_cheating.title","ADVARSEL: Mistenkelig aktivitet"
"mail.warning.account_selling.body","Vi har en grunn til å tro at du forsøker å selge spillkontoen din. Ifølge tjenestevilkårene våre er spillkontoene personlige, og de kan ikke overføres til andre.

Brudd på tjenestevilkårene kan føre til sanksjoner, inkludert sperring av spillkontoen din. Vi kan ikke garantere sikkerheten til kontoer som bryter med vilkårene våre. Takk for forståelsen.

Hilsen
Empires & Puzzles-teamet"
"mail.warning.account_selling.title","Advarsel om kontosalg"
"mail.warning.account_sharing.body","Vi har en grunn til å tro at du har delt påloggingsinformasjonen din. Ifølge tjenestevilkårene våre er spillkontoene personlige, og de kan ikke overføres til andre.

Brudd på tjenestevilkårene kan føre til sanksjoner, inkludert sperring av spillkontoen din. Vi kan ikke garantere sikkerheten til kontoer som bryter med vilkårene våre. Takk for forståelsen.

Hilsen
Empires & Puzzles-teamet"
"mail.warning.account_sharing.title","Advarsel om kontodeling"
"mail.warning.beta_content.body","Vi har mottatt rapporter om at du deler betainnhold utenfor spillet.

Vi modererer vanligvis ikke kommunikasjonsapper fra tredjeparter, men vi følger med på betainnhold som deles. Vi ber om at du avstår fra å dele innhold du har tilgang til.

Hilsen
Empires & Puzzles-teamet"
"mail.warning.beta_content.title","Advarsel: deling av betainnhold"
"mail.warning.final.toxic_content.body","Din forespørsel om støtte er automatisk lukket. Innholdet i beskjeden bryter med våre tjenestevilkår.

Alle spillerne må vise respekt når de ber om støtte, og vi tolererer ikke støtende språk eller aggressiv oppførsel.

Dette er din siste advarsel. Ytterligere brudd kan føre til straffer som å miste retten til støtte, tilbaketrekking av spillvaluta og permanent deaktivering av kontoen.

Hilsen

Empires & Puzzles-teamet"
"mail.warning.final.toxic_content.title","Siste advarsel"
"mail.warning.friend_invite_abuse.body","Basert på loggene våre har du brutt atferdsreglene og tjenestevilkårene ved å misbruke funksjonen for venneinvitasjon. Det er forbudt å dele invitasjonskoden eller lenken i spillchatten.

Vennligst slutt å sende venneinvitasjonskoden i spillchatkanalene. De passende og akseptable kanalene for å sende invitasjonen videre, vises når du bruker Inviter-knappen.

Venneinvitasjoner er ment å deles utenfor spillet med vennene dine som ikke allerede er eksisterende spillere.

Misbruk av venneinvitasjonsfunksjonen bryter med tjenestevilkårene. Vær oppmerksom på at ytterligere brudd kan føre til utestengelse fra chatten.


Hilsen

Empires & Puzzles-gjengen"
"mail.warning.friend_invite_abuse.final.body","Basert på loggene våre har du fortsatt å bryte atferdsreglene og tjenestevilkårene ved å misbruke funksjonen for venneinvitasjon.

Dette er din siste advarsel. Misbruk av systemet i strid med tjenestevilkårene kan føre til suspensjon av kontoen din.

Hilsen

Empires & Puzzles-gjengen"
"mail.warning.friend_invite_abuse.final.title","Siste advarsel"
"mail.warning.friend_invite_abuse.title","Advarsel: Misbruk av venneinvitasjon"
"mail.warning.inactive_beta_account.body","Det er en stund siden vi har fått tilbakemeldinger fra denne betakontoen når det gjelder nye betafunksjoner. Merk at vi krever at alle testerne prøver nye betafunksjoner, for så å gi tilbakemeldinger på betaforumet. Hvis kontoen din fortsetter å være inaktiv, vil den dessverre bli fjernet fra betaprogrammet. Vi gleder oss til å få tilbakemeldingene dine!

Hilsen
Small Giant Games-teamet"
"mail.warning.inactive_beta_account.title","Inaktiv betakonto"
"mail.warning.inappropriate_alliance_text.body","Navnet på og/eller beskrivelsen av alliansen din ansees til å være i strid med våre atferdsregler for spillere. Merk at ytterligere brudd på disse kan føre til at kontoen din blir utestengt fra chatten eller sperret. Les reglene og retningslinjene for chatten vår.

Hilsen Empires & Puzzles-teamet"
"mail.warning.inappropriate_alliance_text.title","Advarsel"
"mail.warning.stop_spamming_support.body","Ikke send gjentatte meldinger til støtten. Innholdet i støtteforespørselen din er merket som spam. Videre brudd på vilkårene vil føre til straff, som kan være suspendering av spillkontoen din.

Sending av gjentatte meldinger bryter med tjenestevilkårene våre. Les tjenestevilkårene for mer informasjon.

Hilsen
Empires & Puzzles-teamet"
"mail.warning.stop_spamming_support.final.body","Støtteforespørselen din er avslått. Innholdet i støtteforespørselen din er merket som spam. Dette er din SISTE advarsel. Videre brudd på vilkårene vil føre til straff, som kan være suspendering av spillkontoen din.

Sending av gjentatte meldinger bryter med tjenestevilkårene våre. Les tjenestevilkårene for mer informasjon.

Hilsen
Empires & Puzzles-teamet"
"mail.warning.stop_spamming_support.final.title","Advarsel: Spam av støttetjenester"
"mail.warning.stop_spamming_support.temp_ban.body","Støtteforespørselen din er avvist. Innholdet i støtteforespørselen din er merket som spam, og tilgang til spillkontoen din er nå midlertidig begrenset. Ytterligere brudd på vilkårene kan føre til at kontoen din suspenderes i lengre perioder.

Sending av gjentatte meldinger til støttetjenesten vår bryter med tjenestevilkårene våre. Les tjenestevilkårene for mer informasjon.

Hilsen
Empires & Puzzles-teamet"
"mail.warning.stop_spamming_support.temp_ban.title","Midlertidig utestengelse for å ha sendt spam til støttetjenester"
"mail.warning.stop_spamming_support.title","Advarsel"
"mail.warning.toxic_content.body","Din forespørsel om støtte er automatisk lukket. Innholdet i beskjeden bryter med våre tjenestevilkår.

Alle spillerne må vise respekt når de ber om støtte, og vi tolererer ikke støtende språk eller aggressiv oppførsel.

Ytterligere brudd kan føre til straffer som å miste retten til støtte, tilbaketrekking av spillvaluta, midlertidig heving av spilltilgang og permanent deaktivering av kontoen.

Hilsen
Empires & Puzzles-teamet"
"mail.warning.toxic_content.title","Advarsel"
"manaspeed.average","Gjennomsnittlig"
"manaspeed.changing_tides","Skiftende tidevann"
"manaspeed.changing_tides.alternative","Skiftende tidevann (gjennomsnittlig)"
"manaspeed.changing_tides.default","Skiftende tidevann (raskt)"
"manaspeed.charge_magic","Magisk"
"manaspeed.charge_ninja","Ladning"
"manaspeed.dragon","Drage"
"manaspeed.extradescription.changing_tides","Manahastigheten bytter mellom raskt og gjennomsnittlig hver gang helten bruker spesialferdigheten."
"manaspeed.extradescription.slayer","Slakter-manahastigheten er under gjennomsnittet, men mana-genereringshastigheten til denne helten øker når familieeffekten aktiveres."
